UserName,Handle,Timestamp,Comments,Likes,Retweets,Text
The Washington Post,@washingtonpost,2022-07-28T03:45:09.000Z,"Opinion by Jennifer Rubin: If Trump feels a tad claustrophobic, it’s because the walls are closing in.
washingtonpost.com
Opinion | When it rains on Donald Trump, it pours. And the deluge is just beginning.
The former president might be held accountable after all.
568
220
788The Washington Post
@washingtonpost
·
Jul 28
Opinion by Jennifer Rubin: If Trump feels a tad claustrophobic, it’s because the walls are closing in.
washingtonpost.com
Opinion | When it rains on Donald Trump, it pours. And the deluge is just beginning.
The former president might be held accountable after all.
568
220
788",568,220,788
The Washington Post,@washingtonpost,2022-07-28T03:25:05.000Z,"Opinion by Dana Milbank: “Thank you, Viktor Orban, for showing us where the American right is heading.”
washingtonpost.com
Opinion | A hero of the Trump right shows his true colors: Whites only
Viktor Orban's invitation to CPAC reveals where the American right is heading.
41
132
310The Washington Post
@washingtonpost
·
Jul 28
Opinion by Dana Milbank: “Thank you, Viktor Orban, for showing us where the American right is heading.”
washingtonpost.com
Opinion | A hero of the Trump right shows his true colors: Whites only
Viktor Orban's invitation to CPAC reveals where the American right is heading.
41
132
310",41,132,310
The Washington Post,@washingtonpost,2022-07-28T03:21:05.000Z,"Jennifer Bartlett, artist who made steel plates her canvas, dies at 81
washingtonpost.com
Jennifer Bartlett, artist who made steel plates her canvas, dies at 81
She was best known for her 1976 installation, “Rhapsody,” a series of nearly 1,000 gleaming, gridded steel plates that she baked and painted with enamel.
11
14
59The Washington Post
@washingtonpost
·
Jul 28
Jennifer Bartlett, artist who made steel plates her canvas, dies at 81
washingtonpost.com
Jennifer Bartlett, artist who made steel plates her canvas, dies at 81
She was best known for her 1976 installation, “Rhapsody,” a series of nearly 1,000 gleaming, gridded steel plates that she baked and painted with enamel.
11
14
59",11,14,59
The Washington Post,@washingtonpost,2022-07-28T03:04:02.000Z,"Opinion by Erik Wemple: The Pulitzers’ Trump trap is every media outlet’s Trump trap
washingtonpost.com
Opinion | The Pulitzers’ Trump trap is every media outlet’s Trump trap
The journalism prize board stands by its awards to the two newspapers for their coverage of Trump and Russia. The former president's backlash is predictable.
14
13
43The Washington Post
@washingtonpost
·
Jul 28
Opinion by Erik Wemple: The Pulitzers’ Trump trap is every media outlet’s Trump trap
washingtonpost.com
Opinion | The Pulitzers’ Trump trap is every media outlet’s Trump trap
The journalism prize board stands by its awards to the two newspapers for their coverage of Trump and Russia. The former president's backlash is predictable.
14
13
43",14,13,43
The Washington Post,@washingtonpost,2022-07-28T03:04:02.000Z,"The Biden nominee, if confirmed, will be the first Latino judge on the influential D.C. Circuit.
washingtonpost.com
Republicans press D.C. Circuit nominee on age, pro bono work
The Biden nominee, if confirmed, will be the first Latino judge on the influential D.C. Circuit.
24
59
193The Washington Post
@washingtonpost
·
Jul 28
The Biden nominee, if confirmed, will be the first Latino judge on the influential D.C. Circuit.
washingtonpost.com
Republicans press D.C. Circuit nominee on age, pro bono work
The Biden nominee, if confirmed, will be the first Latino judge on the influential D.C. Circuit.
24
59
193",24,59,193
The Washington Post,@washingtonpost,2022-07-28T02:31:02.000Z,"Opinion by David Jolly, Christine Todd Whitman and Andrew Yang: “The U.S. badly needs a party that doesn't cater to the fringes and reflects the moderate, common-sense majority.”
washingtonpost.com
Opinion | Most third parties have failed. Here’s why ours won’t.
The U.S. badly needs a party that doesn't cater to the fringes and reflects the moderate, common-sense majority.
298
167
474The Washington Post
@washingtonpost
·
Jul 28
Opinion by David Jolly, Christine Todd Whitman and Andrew Yang: “The U.S. badly needs a party that doesn't cater to the fringes and reflects the moderate, common-sense majority.”
washingtonpost.com
Opinion | Most third parties have failed. Here’s why ours won’t.
The U.S. badly needs a party that doesn't cater to the fringes and reflects the moderate, common-sense majority.
298
167
474",298,167,474
The Washington Post,@washingtonpost,2022-07-27T23:08:07.000Z,"Gen Z is influencing the abortion debate — from TikTok
washingtonpost.com
Gen Z is influencing the abortion debate — from TikTok
Here is how two influencers on opposing ends of the abortion debate — Savannah Craven and Olivia Julianna — have risen as youth activists on TikTok.
31
39
192The Washington Post
@washingtonpost
·
Jul 28
Gen Z is influencing the abortion debate — from TikTok
washingtonpost.com
Gen Z is influencing the abortion debate — from TikTok
Here is how two influencers on opposing ends of the abortion debate — Savannah Craven and Olivia Julianna — have risen as youth activists on TikTok.
31
39
192",31,39,192
The Washington Post,@washingtonpost,2022-07-27T23:00:05.000Z,"Analysis: Biden’s party and outside liberal groups are rolling the dice by running ads designed to ensure the GOP nomination will go to candidates they hope are too extreme to win come November’s midterm elections.
washingtonpost.com
Analysis | Democrats take a (big) chance on helping Trump-y GOP
Criticism pours in from across the spectrum
21
25
37The Washington Post
@washingtonpost
·
Jul 28
Analysis: Biden’s party and outside liberal groups are rolling the dice by running ads designed to ensure the GOP nomination will go to candidates they hope are too extreme to win come November’s midterm elections.
washingtonpost.com
Analysis | Democrats take a (big) chance on helping Trump-y GOP
Criticism pours in from across the spectrum
21
25
37",21,25,37
The Washington Post,@washingtonpost,2022-07-27T22:57:04.000Z,"Carson Wentz, Commanders’ new QB1, settles in as training camp begins
washingtonpost.com
Carson Wentz, Commanders’ new QB1, settles in as training camp begins
Carson Wentz, whom the Commanders acquired in an offseason trade, spoke on the opening day of training camp about his growing chemistry with his receivers.
7
3
23The Washington Post
@washingtonpost
·
Jul 28
Carson Wentz, Commanders’ new QB1, settles in as training camp begins
washingtonpost.com
Carson Wentz, Commanders’ new QB1, settles in as training camp begins
Carson Wentz, whom the Commanders acquired in an offseason trade, spoke on the opening day of training camp about his growing chemistry with his receivers.
7
3
23",7,3,23
The Washington Post,@washingtonpost,2022-07-27T22:53:03.000Z,"In a forthcoming memoir, the former presidential son-in-law and adviser portrays John F. Kelly as having a bullying, “Jekyll-and-Hyde” demeanor. 

Kelly denies the allegations.
washingtonpost.com
Jared Kushner alleges chief of staff shoved Ivanka Trump at White House
In a forthcoming memoir, the former presidential son-in-law and adviser portrays John F. Kelly as having a bullying, “Jekyll-n-Hyde” demeanor. Kelly denies the allegations.
86
37
57The Washington Post
@washingtonpost
·
Jul 28
In a forthcoming memoir, the former presidential son-in-law and adviser portrays John F. Kelly as having a bullying, “Jekyll-and-Hyde” demeanor. 

Kelly denies the allegations.
washingtonpost.com
Jared Kushner alleges chief of staff shoved Ivanka Trump at White House
In a forthcoming memoir, the former presidential son-in-law and adviser portrays John F. Kelly as having a bullying, “Jekyll-n-Hyde” demeanor. Kelly denies the allegations.
86
37
57",86,37,57
The Washington Post,@washingtonpost,2022-07-27T22:41:04.000Z,"Analysis: It has become increasingly clear that Trump faces two federal probes with largely different aims.
washingtonpost.com
Analysis | How the political probe of Trump intertwines with a likely criminal one
It has become increasingly clear that Trump faces two federal probes with largely different aims
35
47
120The Washington Post
@washingtonpost
·
Jul 28
Analysis: It has become increasingly clear that Trump faces two federal probes with largely different aims.
washingtonpost.com
Analysis | How the political probe of Trump intertwines with a likely criminal one
It has become increasingly clear that Trump faces two federal probes with largely different aims
35
47
120",35,47,120
The Washington Post,@washingtonpost,2022-07-27T22:31:04.000Z,"Analysis: Eight Jan. 6 hearings later, Republicans still mostly just shrug
washingtonpost.com
Analysis | Eight Jan. 6 hearings later, Republicans still mostly just shrug
There's been a slight drop in support for Trump running again — but Trump's party is otherwise forgiving of his effort to retain power.
113
103
229The Washington Post
@washingtonpost
·
Jul 28
Analysis: Eight Jan. 6 hearings later, Republicans still mostly just shrug
washingtonpost.com
Analysis | Eight Jan. 6 hearings later, Republicans still mostly just shrug
There's been a slight drop in support for Trump running again — but Trump's party is otherwise forgiving of his effort to retain power.
113
103
229",113,103,229
The Washington Post,@washingtonpost,2022-07-27T18:41:55.000Z,"In photos: From mass shootings that garner headlines to daily attacks that receive little attention, gun violence takes many forms.
washingtonpost.com
The Scars of Gun Violence, Seen and Unseen: A Photo Essay
From mass shootings that garner headlines to daily attacks that receive little attention, gun violence takes many forms
20
29
46The Washington Post
@washingtonpost
·
Jul 27
In photos: From mass shootings that garner headlines to daily attacks that receive little attention, gun violence takes many forms.
washingtonpost.com
The Scars of Gun Violence, Seen and Unseen: A Photo Essay
From mass shootings that garner headlines to daily attacks that receive little attention, gun violence takes many forms
20
29
46",20,29,46
The Washington Post,@washingtonpost,2022-07-27T18:39:44.000Z,"It’s okay if you’re wondering how bad things are. Recession, inflation, interest rates and gas prices: It all can be confusing. 

This quiz will help you figure out how current economic events could impact your finances: https://wapo.st/3viwZ84
22
33
45The Washington Post
@washingtonpost
·
Jul 27
It’s okay if you’re wondering how bad things are. Recession, inflation, interest rates and gas prices: It all can be confusing. 

This quiz will help you figure out how current economic events could impact your finances: https://wapo.st/3viwZ84
22
33
45",22,33,45
The Washington Post,@washingtonpost,2022-07-27T18:39:45.000Z,"There’s no right or wrong answer on this quiz. The questions are a way for you to gauge where you stand financially. 

Your score — and our financial advice — could help you prepare for what’s coming if the economy gets worse.
washingtonpost.com
Where do you stand financially? Get a score on this quiz — and our advice.
Recession, inflation, mortgage rates and gas prices: Answer these questions to see how these major economic factors will impact your life.
2
4
13",2,4,13
The Washington Post,@washingtonpost,2022-07-27T18:39:46.000Z,"You can also help The Post report on how inflation is affecting your daily life.

As inflation continues to climb at the fastest pace in 40 years, we are looking for stories of how you are coping.
hosted-washpost.submissionplatform.com
Share with The Post: What’s one way you’ve felt the impact of inflation?
7
2
8",7,2,8
The Washington Post,@washingtonpost,2022-07-27T18:28:02.000Z,"Opinion by Jennifer Rubin: We know with great certainty that abortion bans present a serious threat to the lives of women.
washingtonpost.com
Opinion | The math is clear: Forced-birth laws will kill more women
They are certainly not 'pro-life.'
17
51
161The Washington Post
@washingtonpost
·
Jul 27
Opinion by Jennifer Rubin: We know with great certainty that abortion bans present a serious threat to the lives of women.
washingtonpost.com
Opinion | The math is clear: Forced-birth laws will kill more women
They are certainly not 'pro-life.'
17
51
161",17,51,161
The Washington Post,@washingtonpost,2022-07-27T13:33:04.000Z,"Once the symbol of Silicon Valley’s prosperity, Meta executives are outlining a new era of high performance expectations and slowed hiring, amid economic challenges.
washingtonpost.com
Facebook workers fear cuts after blunt warnings from Zuckerberg, leaders
Blunt messages from Facebook executives about the need to boot low performers is creating a wave of anxiety among employees.
12
16
45The Washington Post
@washingtonpost
·
Jul 27
Once the symbol of Silicon Valley’s prosperity, Meta executives are outlining a new era of high performance expectations and slowed hiring, amid economic challenges.
washingtonpost.com
Facebook workers fear cuts after blunt warnings from Zuckerberg, leaders
Blunt messages from Facebook executives about the need to boot low performers is creating a wave of anxiety among employees.
12
16
45",12,16,45
The Washington Post,@washingtonpost,2022-07-27T13:16:03.000Z,"Analysis: The parallels between Brazil’s demagogic leader Jair Bolsonaro and President Donald Trump were obvious since the former took office. Critics are urging the international community to pay attention to what is at stake.
washingtonpost.com
Analysis | Stop the ‘steal’? Brazil’s Bolsonaro looks poised to start it.
15
42
89The Washington Post
@washingtonpost
·
Jul 27
Analysis: The parallels between Brazil’s demagogic leader Jair Bolsonaro and President Donald Trump were obvious since the former took office. Critics are urging the international community to pay attention to what is at stake.
washingtonpost.com
Analysis | Stop the ‘steal’? Brazil’s Bolsonaro looks poised to start it.
15
42
89",15,42,89
The Washington Post,@washingtonpost,2022-07-27T12:59:03.000Z,"A quick succession of new features and tests has left even the app’s most loyal users, including Kim Kardashian, wondering what Instagram is for.
washingtonpost.com
Instagram knows you don’t like its changes. It doesn’t care.
A quick succession of new features and tests has left even the app's most loyal users wondering what Instagram is for.
6
27
55The Washington Post
@washingtonpost
·
Jul 27
A quick succession of new features and tests has left even the app’s most loyal users, including Kim Kardashian, wondering what Instagram is for.
washingtonpost.com
Instagram knows you don’t like its changes. It doesn’t care.
A quick succession of new features and tests has left even the app's most loyal users wondering what Instagram is for.
6
27
55",6,27,55
The Washington Post,@washingtonpost,2022-07-27T12:52:02.000Z,"The increase will be the Fed’s fourth rate hike to help cool down the economy and lower prices, which are surging at 40-year highs.
washingtonpost.com
Fed poised to hike rates by three-quarters of a percentage point to fight inflation
The increase will be the Fed’s fourth rate hike to help cool down the economy and lower prices, which are surging at 40-year highs.
25
21
63The Washington Post
@washingtonpost
·
Jul 27
The increase will be the Fed’s fourth rate hike to help cool down the economy and lower prices, which are surging at 40-year highs.
washingtonpost.com
Fed poised to hike rates by three-quarters of a percentage point to fight inflation
The increase will be the Fed’s fourth rate hike to help cool down the economy and lower prices, which are surging at 40-year highs.
25
21
63",25,21,63
The Washington Post,@washingtonpost,2022-07-27T12:45:02.000Z,"While Western countries have started sending better weapons to Ukraine, they can be slow to arrive, leaving some units, like Pirbudagov’s 128th Separate Mountain Assault Brigade, to fight with Soviet-era leftovers.
washingtonpost.com
As they wait for weapons, Ukrainians hold the line with Soviet artillery
While Western countries have started sending better weapons to Ukraine, they can be slow to arrive, leaving some units to fight with Soviet-era leftovers.
10
18
57The Washington Post
@washingtonpost
·
Jul 27
While Western countries have started sending better weapons to Ukraine, they can be slow to arrive, leaving some units, like Pirbudagov’s 128th Separate Mountain Assault Brigade, to fight with Soviet-era leftovers.
washingtonpost.com
As they wait for weapons, Ukrainians hold the line with Soviet artillery
While Western countries have started sending better weapons to Ukraine, they can be slow to arrive, leaving some units to fight with Soviet-era leftovers.
10
18
57",10,18,57
The Washington Post,@washingtonpost,2022-07-27T12:32:03.000Z,"Today, the Senate is poised to pass legislation that would invest heavily in science and technology innovation, including $52 billion for subsidies for domestic semiconductor manufacturers. 

Follow our live updates:
washingtonpost.com
Post Politics Now: Senate poised to pass chips bill; Justice Department probing Trump
A major science and technology bill appears headed to the House and then to President Biden's desk, giving Democrats something to celebrate in advance of the upcoming midterm elections.
37
60
204The Washington Post
@washingtonpost
·
Jul 27
Today, the Senate is poised to pass legislation that would invest heavily in science and technology innovation, including $52 billion for subsidies for domestic semiconductor manufacturers. 

Follow our live updates:
washingtonpost.com
Post Politics Now: Senate poised to pass chips bill; Justice Department probing Trump
A major science and technology bill appears headed to the House and then to President Biden's desk, giving Democrats something to celebrate in advance of the upcoming midterm elections.
37
60
204",37,60,204
The Washington Post,@washingtonpost,2022-07-27T12:16:05.000Z,"A group of citizens in southwest Oregon have taken the law into their own hands — literally — apprehending a man suspected of starting wildfires in a forested area and tying him to a tree when he got “combative,” law enforcement officials said.
washingtonpost.com
Locals help police capture Oregon arson suspect by tying him to tree
Curry County Sheriff said three locals had apprehended Trennon Smith and tied him to a tree before law enforcement arrived.
17
64
213The Washington Post
@washingtonpost
·
Jul 27
A group of citizens in southwest Oregon have taken the law into their own hands — literally — apprehending a man suspected of starting wildfires in a forested area and tying him to a tree when he got “combative,” law enforcement officials said.
washingtonpost.com
Locals help police capture Oregon arson suspect by tying him to tree
Curry County Sheriff said three locals had apprehended Trennon Smith and tied him to a tree before law enforcement arrived.
17
64
213",17,64,213
The Washington Post,@washingtonpost,2022-07-27T12:00:15.000Z,"This company helps small businesses offer abortion travel coverage
washingtonpost.com
This company helps small businesses offer abortion travel coverage
TriNet, an HR and payroll services company, created a product to help smaller employers offer reimbursement for abortion and adoption expensees.
16
29
90The Washington Post
@washingtonpost
·
Jul 27
This company helps small businesses offer abortion travel coverage
washingtonpost.com
This company helps small businesses offer abortion travel coverage
TriNet, an HR and payroll services company, created a product to help smaller employers offer reimbursement for abortion and adoption expensees.
16
29
90",16,29,90
The Washington Post,@washingtonpost,2022-07-27T11:59:07.000Z,"Wednesday briefing:

- The Justice Department is investigating Trump’s Jan. 6 actions.
- The Fed is expected to raise interest rates today for the fourth time this year.
- Two former officers will be sentenced today for violating George Floyd’s rights.
washingtonpost.com
Wednesday briefing: Another interest rate hike; the Justice Dept.’s Jan. 6 investigation; coronav...
Catch up in minutes with these 7 stories.
11
14
59The Washington Post
@washingtonpost
·
Jul 27
Wednesday briefing:

- The Justice Department is investigating Trump’s Jan. 6 actions.
- The Fed is expected to raise interest rates today for the fourth time this year.
- Two former officers will be sentenced today for violating George Floyd’s rights.
washingtonpost.com
Wednesday briefing: Another interest rate hike; the Justice Dept.’s Jan. 6 investigation; coronav...
Catch up in minutes with these 7 stories.
11
14
59",11,14,59
The Washington Post,@washingtonpost,2022-07-27T00:49:01.000Z,"For a memorable Greek salad, grill your feta
washingtonpost.com
For a memorable Greek salad, grill your feta
Drizzle feta with honey and sprinkle it with herbs before grilling it for this Greek salad.
14
20
124The Washington Post
@washingtonpost
·
Jul 27
For a memorable Greek salad, grill your feta
washingtonpost.com
For a memorable Greek salad, grill your feta
Drizzle feta with honey and sprinkle it with herbs before grilling it for this Greek salad.
14
20
124",14,20,124
The Washington Post,@washingtonpost,2022-07-27T00:36:02.000Z,"Pandemic inflation has felt different than the last big wave of price increases 40 years ago. That’s because the forces fueling inflation keep changing.

Here is a breakdown of what has fueled inflation each month since the start of last year:
washingtonpost.com
The changing shape of inflation
Pandemic inflation has felt different than the last big wave of price increases 40 years ago. That's because the forces fueling inflation keep changing.
22
37
75The Washington Post
@washingtonpost
·
Jul 27
Pandemic inflation has felt different than the last big wave of price increases 40 years ago. That’s because the forces fueling inflation keep changing.

Here is a breakdown of what has fueled inflation each month since the start of last year:
washingtonpost.com
The changing shape of inflation
Pandemic inflation has felt different than the last big wave of price increases 40 years ago. That's because the forces fueling inflation keep changing.
22
37
75",22,37,75
The Washington Post,@washingtonpost,2022-07-27T00:29:04.000Z,"A constellation of think tanks, political committees and other Trump supporters are already working on a government-in-waiting if he wins reelection in 2024.
washingtonpost.com
As Trump speaks in Washington, his allies prepare for a second term
A constellation of think tanks, political committees and other Trump supporters are already working on a government-in-waiting if he wins reelection in 2024.
126
123
183The Washington Post
@washingtonpost
·
Jul 27
A constellation of think tanks, political committees and other Trump supporters are already working on a government-in-waiting if he wins reelection in 2024.
washingtonpost.com
As Trump speaks in Washington, his allies prepare for a second term
A constellation of think tanks, political committees and other Trump supporters are already working on a government-in-waiting if he wins reelection in 2024.
126
123
183",126,123,183
The Washington Post,@washingtonpost,2022-07-27T00:24:01.000Z,"President Biden has called the legislation critical for strengthening the country's competitiveness and self-reliance in a keystone industry for economic and national security.
washingtonpost.com
Senate votes to advance bill to subsidize U.S.-made semiconductor chips
President Biden has called the legislation critical for strengthening the country's competitiveness and self-reliance in a keystone industry for economic and national security.
22
61
206The Washington Post
@washingtonpost
·
Jul 27
President Biden has called the legislation critical for strengthening the country's competitiveness and self-reliance in a keystone industry for economic and national security.
washingtonpost.com
Senate votes to advance bill to subsidize U.S.-made semiconductor chips
President Biden has called the legislation critical for strengthening the country's competitiveness and self-reliance in a keystone industry for economic and national security.
22
61
206",22,61,206
The Washington Post,@washingtonpost,2022-07-27T00:14:03.000Z,"Review: The clever and hauntingly disturbing documentary features Alan Cumming as a stand-in for its enigmatic subject
washingtonpost.com
Review | ‘My Old School’ is an engrossing and witty meditation on growing up
Jono McLeod's clever and hauntingly disturbing documentary features Alan Cumming as a stand-in for its enigmatic subject.
5
11
48The Washington Post
@washingtonpost
·
Jul 27
Review: The clever and hauntingly disturbing documentary features Alan Cumming as a stand-in for its enigmatic subject
washingtonpost.com
Review | ‘My Old School’ is an engrossing and witty meditation on growing up
Jono McLeod's clever and hauntingly disturbing documentary features Alan Cumming as a stand-in for its enigmatic subject.
5
11
48",5,11,48
The Washington Post,@washingtonpost,2022-07-26T19:20:52.000Z,"Opinion by James Kirchick: The brutal end of German illusions about energy from Russia
washingtonpost.com
Opinion | The brutal end of German illusions about energy from Russia
The Germans have only themselves to blame for their vulnerability to energy blackmail
32
66
148The Washington Post
@washingtonpost
·
Jul 26
Opinion by James Kirchick: The brutal end of German illusions about energy from Russia
washingtonpost.com
Opinion | The brutal end of German illusions about energy from Russia
The Germans have only themselves to blame for their vulnerability to energy blackmail
32
66
148",32,66,148
The Washington Post,@washingtonpost,2022-07-26T19:09:09.000Z,"Torrential downpours sparked flash flooding in St. Louis and surrounding areas on Tuesday, stranding residents as the amount of rain shattered a record set more than a century ago. https://wapo.st/3JaRRUz
28
156
252The Washington Post
@washingtonpost
·
Jul 26
Torrential downpours sparked flash flooding in St. Louis and surrounding areas on Tuesday, stranding residents as the amount of rain shattered a record set more than a century ago. https://wapo.st/3JaRRUz
28
156
252",28,156,252
The Washington Post,@washingtonpost,2022-07-26T19:09:26.000Z,"The city received more than 8.5 inches of rain as of 10 a.m. local time, the most ever recorded there in a calendar day. 

Extreme precipitation events have increased substantially over the past century and are tied to warming from climate change.
washingtonpost.com
Historic flooding strands St. Louis residents in their cars and homes
The city had received more than 8 inches of rain as of 7 a.m. local time, the most ever recorded there in a calendar day.
8
46
110",8,46,110
The Washington Post,@washingtonpost,2022-07-26T19:09:51.000Z,"The heaviest such events increased by 42 percent in the Midwest between 1901 and 2016, with additional increases expected as the climate continues to warm, according to the U.S. government’s National Climate Assessment.
washingtonpost.com
Historic flooding strands St. Louis residents in their cars and homes
The city had received more than 8 inches of rain as of 7 a.m. local time, the most ever recorded there in a calendar day.
9
24
59",9,24,59
The Washington Post,@washingtonpost,2022-07-26T19:03:35.000Z,"Women’s Euro 2022 semifinal pits England vs. Sweden
washingtonpost.com
England cruises past Sweden in 4-0 win to reach Women’s Euro 2022 final
Led by Beth Mead and Alessia Russo, England advanced to its first Women's European Championship final since 2009 with a commanding shutout win over the Swedes.
1
6
36The Washington Post
@washingtonpost
·
Jul 26
Women’s Euro 2022 semifinal pits England vs. Sweden
washingtonpost.com
England cruises past Sweden in 4-0 win to reach Women’s Euro 2022 final
Led by Beth Mead and Alessia Russo, England advanced to its first Women's European Championship final since 2009 with a commanding shutout win over the Swedes.
1
6
36",1,6,36
The Washington Post,@washingtonpost,2022-07-26T18:50:24.000Z,"From The Magazine: Tales from the airplane-chartering gurus who help campaigns take off
washingtonpost.com
Tales from the airplane-chartering gurus who help campaigns take off
The decal work on President Biden’s plane was “so basic.” Bernie Sanders’s schedulers were “disciplined and pleasant.”
5
8
28The Washington Post
@washingtonpost
·
Jul 26
From The Magazine: Tales from the airplane-chartering gurus who help campaigns take off
washingtonpost.com
Tales from the airplane-chartering gurus who help campaigns take off
The decal work on President Biden’s plane was “so basic.” Bernie Sanders’s schedulers were “disciplined and pleasant.”
5
8
28",5,8,28
The Washington Post,@washingtonpost,2022-07-26T18:48:14.000Z,"Over the past 18 months, Americans faced ongoing waves of steep price hikes as inflation hit 40-year highs.

As the forces fueling inflation continue to change, here’s how different items contributed to overall price growth since the start of last year: https://wapo.st/3ouBA3c
18
70
109The Washington Post
@washingtonpost
·
Jul 26
Over the past 18 months, Americans faced ongoing waves of steep price hikes as inflation hit 40-year highs.

As the forces fueling inflation continue to change, here’s how different items contributed to overall price growth since the start of last year: https://wapo.st/3ouBA3c
18
70
109",18,70,109
The Washington Post,@washingtonpost,2022-07-26T18:48:16.000Z,"By February 2022, energy prices spiked across the world after Russia, a major global supplier of fossil fuels, invaded Ukraine.

Then, consumer spending pivoted from goods to travel and dining and other services in spring 2022.
washingtonpost.com
The changing shape of inflation
Pandemic inflation has felt different than the last big wave of price increases 40 years ago. That's because the forces fueling inflation keep changing.
8
12
30",8,12,30
The Washington Post,@washingtonpost,2022-07-26T14:02:19.000Z,"The professional network can be an over-sharer. Here’s how to limit the personal information it exposes.
washingtonpost.com
LinkedIn privacy settings to change now
The professional network can be an over-sharer. Here’s how to limit the personal information it exposes.
2
14
46The Washington Post
@washingtonpost
·
Jul 26
The professional network can be an over-sharer. Here’s how to limit the personal information it exposes.
washingtonpost.com
LinkedIn privacy settings to change now
The professional network can be an over-sharer. Here’s how to limit the personal information it exposes.
2
14
46",2,14,46
The Washington Post,@washingtonpost,2022-07-26T13:46:36.000Z,"Analysis: A new proposal from the federal health department would prohibit discrimination on the basis of sexual orientation and gender identity among health-care providers that receive federal dollars.
washingtonpost.com
Analysis | Biden wants to take legal protections for LGBT Americans a step further
A proposed rule would extend the language to Medicare for the first time.
20
64
324The Washington Post
@washingtonpost
·
Jul 26
Analysis: A new proposal from the federal health department would prohibit discrimination on the basis of sexual orientation and gender identity among health-care providers that receive federal dollars.
washingtonpost.com
Analysis | Biden wants to take legal protections for LGBT Americans a step further
A proposed rule would extend the language to Medicare for the first time.
20
64
324",20,64,324
The Washington Post,@washingtonpost,2022-07-26T13:30:28.000Z,"Perspective: The America of the 1950s was great only for some Americans.
washingtonpost.com
Perspective | The fundamental flaw in ‘Make America Great Again’
The America of the 1950s was great only for some Americans.
173
195
568The Washington Post
@washingtonpost
·
Jul 26
Perspective: The America of the 1950s was great only for some Americans.
washingtonpost.com
Perspective | The fundamental flaw in ‘Make America Great Again’
The America of the 1950s was great only for some Americans.
173
195
568",173,195,568
The Washington Post,@washingtonpost,2022-07-26T13:14:36.000Z,"Perspective: Bryce Harper. Anthony Rendon. Trea Turner. Is Juan Soto the next homegrown National to leave?
washingtonpost.com
Perspective | Why do the Nats let stars leave? Juan Soto’s exit would revive the question.
Bryce Harper. Anthony Rendon. Trea Turner. Is Juan Soto the next homegrown National to leave?
10
10
28The Washington Post
@washingtonpost
·
Jul 26
Perspective: Bryce Harper. Anthony Rendon. Trea Turner. Is Juan Soto the next homegrown National to leave?
washingtonpost.com
Perspective | Why do the Nats let stars leave? Juan Soto’s exit would revive the question.
Bryce Harper. Anthony Rendon. Trea Turner. Is Juan Soto the next homegrown National to leave?
10
10
28",10,10,28
The Washington Post,@washingtonpost,2022-07-26T13:05:41.000Z,"Breaking news: Russia on Tuesday announced it will withdraw from the International Space Station (ISS) project after 2024, signaling an end of an era in one of the last remaining areas of cooperation between Russia and the United States. https://wapo.st/3PzZzdf
ALT
186
942
1,532The Washington Post
@washingtonpost
·
Jul 26
Breaking news: Russia on Tuesday announced it will withdraw from the International Space Station (ISS) project after 2024, signaling an end of an era in one of the last remaining areas of cooperation between Russia and the United States. https://wapo.st/3PzZzdf
ALT
186
942
1,532",186,942,"1,532"
The Washington Post,@washingtonpost,2022-07-26T13:05:42.000Z,"Russia’s newly appointed head of space agency Roscosmos announced the decision in a meeting with Russian President Vladimir Putin on Tuesday, saying that the company will instead focus on building its own orbital station.
washingtonpost.com
Russia to withdraw from International Space Station
Russia on Tuesday announced it will withdraw from the International Space Station (ISS) project after 2024, signaling an end of an era in one of the last remaining areas of cooperation between Russia...
30
80
149",30,80,149
The Washington Post,@washingtonpost,2022-07-26T12:54:54.000Z,"Bishop Lamor Miller-Whitehead says he wants justice after he and his wife were robbed of $1 million worth of jewelry during a Sunday service.
washingtonpost.com
Preacher and his wife robbed of $1 million in jewelry during sermon
Bishop Lamor Whitehead says he wants justice after he and his wife were robbed of $1 million worth of jewelry during a Sunday service.
1,012
366
354The Washington Post
@washingtonpost
·
Jul 26
Bishop Lamor Miller-Whitehead says he wants justice after he and his wife were robbed of $1 million worth of jewelry during a Sunday service.
washingtonpost.com
Preacher and his wife robbed of $1 million in jewelry during sermon
Bishop Lamor Whitehead says he wants justice after he and his wife were robbed of $1 million worth of jewelry during a Sunday service.
1,012
366
354","1,012",366,354
The Washington Post,@washingtonpost,2022-07-26T12:37:36.000Z,"Analysis: House progressives are sounding the alarm about a series of bills that would increase funding for local law enforcement.
washingtonpost.com
Analysis | House progressives balk at police funding bills
In today’s edition … Covid threatens to wreak havoc on Democrats' agenda ahead of recess … Biden meets with a South Korean tycoon … What we're watching: Trump returns to Washington … Biden moves to...
48
37
119The Washington Post
@washingtonpost
·
Jul 26
Analysis: House progressives are sounding the alarm about a series of bills that would increase funding for local law enforcement.
washingtonpost.com
Analysis | House progressives balk at police funding bills
In today’s edition … Covid threatens to wreak havoc on Democrats' agenda ahead of recess … Biden meets with a South Korean tycoon … What we're watching: Trump returns to Washington … Biden moves to...
48
37
119",48,37,119
