The New York Times;@nytimes;2021-11-30T12:15:09.000Z;In China, Tesla Is a Catfish, and Turns Auto Companies Into Sharks The electric car company is helping Chinese companies become global players in the emerging industry, posing a competitive threat to traditional rivals.;30;44
The New York Times;@nytimes;2021-11-30T12:00:10.000Z;Who Owns a Recipe? A Plagiarism Claim Has Cookbook Authors Asking. U.S. copyright law protects all kinds of creative material, but recipe creators are mostly powerless in an age and a business that are all about sharing.;20;54
The New York Times;@nytimes;2021-11-30T09:00:12.000Z;Trevor Noah: ‘Covid Turned the Planet Into a Frat House’ The latest Covid variant, Omicron, follows Alpha, Lambda and Delta in the Greek alphabet.;19;24
The New York Times;@nytimes;2021-11-30T08:30:07.000Z;Dutch police arrest a couple who fled quarantine and boarded a plane. One of the pair tested positive for the coronavirus after they arrived on a flight from South Africa. They were quarantined at a hotel.;34;98
The New York Times;@nytimes;2021-11-30T08:00:13.000Z;In Latest Assault on Dissent, Egypt Convicts a Human Rights Activist Hossam Bahgat avoided a prison term, receiving a relatively modest fine, in a verdict that appeared designed to intimidate dissidents without risking international opprobrium.;17;53
The New York Times Retweeted;@dionnesearcey;2021-11-29T11:38:39.000Z;Hunt for the ‘Blood Diamond of Batteries’ Impedes Green Energy Push Dangerous mining conditions plague Congo, home to the world’s largest supply of cobalt, a key ingredient in electric cars. A leadership battle threatens reforms.;19;65
The New York Times;@nytimes;2021-11-30T07:00:08.000Z;Adele and Summer Walker: Our Season of Romantic Discontent New chart-topping albums from the two singers serve as raw excavations of relationships gone bad.;15;50
The New York Times;@nytimes;2021-11-30T05:50:36.000Z;Judge Delays Aung San Suu Kyi Trial in Myanmar The civilian leader who was ousted in a coup is accused of inciting public unrest and faces a litany of other charges. She could be detained for the rest of her life.;18;62
The New York Times;@nytimes;2021-11-30T02:22:05.000Z;"Prompted by growing concerns about the Omicron variant, the CDC on Monday strengthened its Covid vaccine booster recommendations, saying that all American adults ""should"" get an extra shot.";51;69
The New York Times;@nytimes;2021-11-30T02:15:02.000Z;For years, a team at Uber would quietly inform executives about competitor and employee actions, until one member turned on the others. Some of the men involved are now speaking about their experience and the aftermath for the first time.;7;23
The New York Times;@nytimes;2021-11-30T02:00:13.000Z;Lee Elder, Who Broke a Golf Color Barrier, Dies at 87 In his prime he played in a league for Black players, but in 1975, at 40, he became the first African American to take part in the Masters tournament.;13;62
The New York Times;@nytimes;2021-11-30T01:55:07.000Z;Iran Insists on Immediate Lifting of Sanctions as Nuclear Talks Resume After five months, negotiations on restoring the 2015 nuclear deal with Iran resumed in Vienna, but with a harder line from the new Iranian government.;13;24
The New York Times;@nytimes;2021-11-30T01:35:02.000Z;In Bill Cosby Case, Supreme Court Is Asked to Toss Ruling That Freed Him The prosecutors who brought the 2018 sexual assault case are appealing the decision in June by the Pennsylvania Supreme Court that overturned the jury verdict.;26;69
The New York Times;@nytimes;2021-11-30T01:25:04.000Z;Elizabeth Holmes Says Former Boyfriend Abused Her Ms. Holmes, the founder of the failed blood testing start-up Theranos, blamed Ramesh Balwani, the former No. 2 at the company.;37;49
The New York Times Retweeted;@NYTScience;2021-11-30T01:05:00.000Z;The Math Equation That Tried to Stump the Internet (Published 2019) Sometimes BODMAS is just PEMDAS by another name. And no, the answer is not 100.;121;90
The New York Times;@nytimes;2021-11-30T01:15:02.000Z;What Is Cardiac Angiosarcoma? Virgil Abloh, the celebrated fashion designer, died at 41 after being diagnosed with the rare cancer. Here’s what we know about it.;14;47
The New York Times;@nytimes;2021-11-30T01:00:04.000Z;Who Is Parag Agrawal, Twitter’s New C.E.O.? A longtime Twitter insider and a confidant of co-founder Jack Dorsey, Mr. Agrawal takes over as the social media company confronts various challenges.;28;95
The New York Times;@nytimes;2021-11-30T00:46:01.000Z;Breaking News: Pfizer and BioNTech are expected to apply for approval of their coronavirus booster shot for 16- and 17-year-olds. If approved, the booster would be the first for anyone under 18 in the U.S.;44;197
