UserName,Handle,Timestamp,Comments,Likes,Retweets,Text
Bloomberg,@business,2021-12-24T13:50:27.000Z,"In pre-pandemic times shoppers would have headed in their droves to London during the last weekend before Christmas. This year, they're heading to market towns instead
bloomberg.com
Christmas Shoppers Head to Market Towns Instead of London High Streets
Shoppers heading to London’s West End for last-minute Christmas gifts are lagging the numbers flocking to market towns across the country, as omicron hits business in the U.K. capital.
3
9
32Bloomberg
@business
·
Dec 24
In pre-pandemic times shoppers would have headed in their droves to London during the last weekend before Christmas. This year, they're heading to market towns instead
bloomberg.com
Christmas Shoppers Head to Market Towns Instead of London High Streets
Shoppers heading to London’s West End for last-minute Christmas gifts are lagging the numbers flocking to market towns across the country, as omicron hits business in the U.K. capital.
3
9
32",3,9,32
Bloomberg,@business,2021-12-24T13:41:05.000Z,"2021 in photos: Supply chain chaos showed us we can’t always get what we want
bloomberg.com
Shipping Chaos Teaches the World It Can’t Always Get What It Wants
We look back at our defining events of the year and the photos that captured them.
3
17
48Bloomberg
@business
·
Dec 24
2021 in photos: Supply chain chaos showed us we can’t always get what we want
bloomberg.com
Shipping Chaos Teaches the World It Can’t Always Get What It Wants
We look back at our defining events of the year and the photos that captured them.
3
17
48",3,17,48
Bloomberg,@business,2021-12-24T13:35:03.000Z,"A Russian court slaps Google with a fine of $98 million for failing to remove banned content
bloomberg.com
Russia Steps Up Pressure on Google With $98 Million Fine
A Russian court slapped Alphabet Inc.’s Google with a fine of 7.2 billion rubles ($98 million) Friday for failing to remove banned content, the largest such penalty yet, as the authorities escalate a...
8
38
63Bloomberg
@business
·
Dec 24
A Russian court slaps Google with a fine of $98 million for failing to remove banned content
bloomberg.com
Russia Steps Up Pressure on Google With $98 Million Fine
A Russian court slapped Alphabet Inc.’s Google with a fine of 7.2 billion rubles ($98 million) Friday for failing to remove banned content, the largest such penalty yet, as the authorities escalate a...
8
38
63",8,38,63
Bloomberg,@business,2021-12-24T13:21:04.000Z,"The Hawaii Bowl was canceled after Hawaii withdrew from its game against Memphis on the eve of the contest because of Covid (via AP)
bloomberg.com
Hawaii Bowl Canceled on Eve of Game After Hawaii Pulls Out
About 30 Hawaii players and staff recently tested positive.
5
13
30Bloomberg
@business
·
Dec 24
The Hawaii Bowl was canceled after Hawaii withdrew from its game against Memphis on the eve of the contest because of Covid (via AP)
bloomberg.com
Hawaii Bowl Canceled on Eve of Game After Hawaii Pulls Out
About 30 Hawaii players and staff recently tested positive.
5
13
30",5,13,30
Bloomberg,@business,2021-12-24T13:01:56.000Z,"A Russian court slaps Google with a fine of $98 million for failing to remove banned content
bloomberg.com
Russia Steps Up Pressure on Google With $98 Million Fine
A Russian court slapped Alphabet Inc.’s Google with a fine of 7.2 billion rubles ($98 million) Friday for failing to remove banned content, the largest such penalty yet, as the authorities escalate a...
5
24
68Bloomberg
@business
·
Dec 24
A Russian court slaps Google with a fine of $98 million for failing to remove banned content
bloomberg.com
Russia Steps Up Pressure on Google With $98 Million Fine
A Russian court slapped Alphabet Inc.’s Google with a fine of 7.2 billion rubles ($98 million) Friday for failing to remove banned content, the largest such penalty yet, as the authorities escalate a...
5
24
68",5,24,68
Bloomberg,@business,2021-12-24T11:14:00.000Z,"Kenya’s shilling has lost 3.5% against the dollar this year after a seven-month losing streak
bloomberg.com
Kenya’s Shilling Woes to Persist as it Weakens for a Second Year
Kenya’s shilling has depreciated 3.5% to the dollar this year after a seven-month losing streak, adding to a 7.8% loss last year.
3
16
36Bloomberg
@business
·
Dec 24
Kenya’s shilling has lost 3.5% against the dollar this year after a seven-month losing streak
bloomberg.com
Kenya’s Shilling Woes to Persist as it Weakens for a Second Year
Kenya’s shilling has depreciated 3.5% to the dollar this year after a seven-month losing streak, adding to a 7.8% loss last year.
3
16
36",3,16,36
Bloomberg,@business,2021-12-24T10:52:05.000Z,"A jump in protein prices is set to crimp margins at THG, creating a fresh headache for the U.K. e-commerce firm whose shares have slumped 71% this year
bloomberg.com
THG Faces a Fresh Headache From a Spike in Gym Protein Prices
A jump in protein prices is set to crimp margins at THG Plc, an analyst warned, a fresh headache for the U.K. e-commerce firm whose shares have slumped 71% this year.
2
8
21Bloomberg
@business
·
Dec 24
A jump in protein prices is set to crimp margins at THG, creating a fresh headache for the U.K. e-commerce firm whose shares have slumped 71% this year
bloomberg.com
THG Faces a Fresh Headache From a Spike in Gym Protein Prices
A jump in protein prices is set to crimp margins at THG Plc, an analyst warned, a fresh headache for the U.K. e-commerce firm whose shares have slumped 71% this year.
2
8
21",2,8,21
Bloomberg,@business,2021-12-24T10:51:04.000Z,"For a glimpse of how much longer this year's energy crunch is going to last, look no further than the European natural gas market
bloomberg.com
How Long Will Europe’s Gas Crisis Last? Traders Have an Answer
For a glimpse of how much longer this year’s energy crunch is going to last, look no further than the European natural gas market.
5
6
27Bloomberg
@business
·
Dec 24
For a glimpse of how much longer this year's energy crunch is going to last, look no further than the European natural gas market
bloomberg.com
How Long Will Europe’s Gas Crisis Last? Traders Have an Answer
For a glimpse of how much longer this year’s energy crunch is going to last, look no further than the European natural gas market.
5
6
27",5,6,27
Bloomberg,@business,2021-12-24T10:51:04.000Z,"Israel's plan to administer a fourth Covid jab to older adults and medical personnel may be abandoned if the country's top health official doesn't sign off on it
bloomberg.com
Israel Plan to Push Ahead With Fourth Covid Jab May Be Scuttled
Israel’s plan to administer a fourth coronavirus vaccine dose to older adults and medical personnel may be delayed or abandoned if the country’s top health official fails to sign off on the program.
3
17
20Bloomberg
@business
·
Dec 24
Israel's plan to administer a fourth Covid jab to older adults and medical personnel may be abandoned if the country's top health official doesn't sign off on it
bloomberg.com
Israel Plan to Push Ahead With Fourth Covid Jab May Be Scuttled
Israel’s plan to administer a fourth coronavirus vaccine dose to older adults and medical personnel may be delayed or abandoned if the country’s top health official fails to sign off on the program.
3
17
20",3,17,20
Bloomberg,@business,2021-12-24T10:33:12.000Z,"Ethiopia's war, a shipping deal, drought and South Africa's groundbreaking virologists

Read our latest Next Africa newsletter 
bloomberg.com
Next Africa: Ethiopian Thoughts Turn to Aftermath of Civil War
Welcome to Next Africa, a weekly newsletter of where the continent stands now — and where it's going next.
6
9
19Bloomberg
@business
·
Dec 24
Ethiopia's war, a shipping deal, drought and South Africa's groundbreaking virologists

Read our latest Next Africa newsletter 
bloomberg.com
Next Africa: Ethiopian Thoughts Turn to Aftermath of Civil War
Welcome to Next Africa, a weekly newsletter of where the continent stands now — and where it's going next.
6
9
19",6,9,19
Bloomberg,@business,2021-12-24T10:32:34.000Z,"Malaysians take to social media to protest Prime Minister Ismail Sabri Yaakob's handling of severe floods that left dozens dead and displaced more than 61,000 people
bloomberg.com
Malaysia Premier Faces Twitter Backlash Over Flood Response
Malaysians took to social media to protest Prime Minister Ismail Sabri Yaakob’s handling of severe floods that has left dozens dead and displaced more than 61,000 people with the “Do Not Donate To...
2
52
36Bloomberg
@business
·
Dec 24
Malaysians take to social media to protest Prime Minister Ismail Sabri Yaakob's handling of severe floods that left dozens dead and displaced more than 61,000 people
bloomberg.com
Malaysia Premier Faces Twitter Backlash Over Flood Response
Malaysians took to social media to protest Prime Minister Ismail Sabri Yaakob’s handling of severe floods that has left dozens dead and displaced more than 61,000 people with the “Do Not Donate To...
2
52
36",2,52,36
Bloomberg,@business,2021-12-24T09:58:03.000Z,"India’s government faces growing pressure to launch a Covid-19 booster drive and begin vaccinating children as the nation braces for a surge of omicron-fueled infections
bloomberg.com
Pressure Mounts on India to Begin Boosters as Omicron Spreads
India’s government faces a growing clamor from business leaders and public health experts to launch a Covid-19 booster drive and begin vaccinating children as the nation braces for a surge of...
4
13
25Bloomberg
@business
·
Dec 24
India’s government faces growing pressure to launch a Covid-19 booster drive and begin vaccinating children as the nation braces for a surge of omicron-fueled infections
bloomberg.com
Pressure Mounts on India to Begin Boosters as Omicron Spreads
India’s government faces a growing clamor from business leaders and public health experts to launch a Covid-19 booster drive and begin vaccinating children as the nation braces for a surge of...
4
13
25",4,13,25
Bloomberg,@business,2021-12-24T09:58:02.000Z,"European equities are little changed ahead of the Christmas holiday, with traders weighing risks from the omicron variant
bloomberg.com
European Stocks Trade Steady Ahead of Christmas on Thin Volume
European equities were little changed ahead of the Christmas holiday amid thin trading volumes, with traders weighing risks from the omicron variant.
1
4
11Bloomberg
@business
·
Dec 24
European equities are little changed ahead of the Christmas holiday, with traders weighing risks from the omicron variant
bloomberg.com
European Stocks Trade Steady Ahead of Christmas on Thin Volume
European equities were little changed ahead of the Christmas holiday amid thin trading volumes, with traders weighing risks from the omicron variant.
1
4
11",1,4,11
Bloomberg,@business,2021-12-24T08:00:17.000Z,"Philippine brands Ligo and Potato Corner have been bought by the Po family
bloomberg.com
Iconic Philippine Brands Ligo, Potato Corner Bought by Po Family
Century Pacific Food Inc. and Shakey’s Pizza Asia Ventures Inc., owned by the Po family in the Philippines, are buying two household names in transactions that perked up the local deals scene a week...
4
14
37Bloomberg
@business
·
Dec 24
Philippine brands Ligo and Potato Corner have been bought by the Po family
bloomberg.com
Iconic Philippine Brands Ligo, Potato Corner Bought by Po Family
Century Pacific Food Inc. and Shakey’s Pizza Asia Ventures Inc., owned by the Po family in the Philippines, are buying two household names in transactions that perked up the local deals scene a week...
4
14
37",4,14,37
Bloomberg,@business,2021-12-24T07:39:04.000Z,"We talked to 7 activists about what they’ve been doing in their own neighborhoods to combat violence and hate. https://trib.al/Fj6T69O via 
@citylab
bloomberg.com
How to Protect the Asian-American Community
We talked to seven activists about what they’ve been doing in their own neighborhoods to combat violence and hate.
9
8
29Bloomberg
@business
·
Dec 24
We talked to 7 activists about what they’ve been doing in their own neighborhoods to combat violence and hate. https://trib.al/Fj6T69O via 
@citylab
bloomberg.com
How to Protect the Asian-American Community
We talked to seven activists about what they’ve been doing in their own neighborhoods to combat violence and hate.
9
8
29",9,8,29
Bloomberg,@business,2021-12-24T07:36:03.000Z,"China set a weaker-than-forecast yuan fixing for a record 15th day as it seeks to curb currency gains that threaten to undermine its economic recovery
bloomberg.com
China Pushes Back on Strong Yuan With Record Run of Weak Fixings
China set a weaker-than-forecast yuan fixing for a record 15th day on Friday as it seeks to curb currency gains that threaten to undermine its economic recovery.
5
32
47Bloomberg
@business
·
Dec 24
China set a weaker-than-forecast yuan fixing for a record 15th day as it seeks to curb currency gains that threaten to undermine its economic recovery
bloomberg.com
China Pushes Back on Strong Yuan With Record Run of Weak Fixings
China set a weaker-than-forecast yuan fixing for a record 15th day on Friday as it seeks to curb currency gains that threaten to undermine its economic recovery.
5
32
47",5,32,47
Bloomberg,@business,2021-12-24T07:29:08.000Z,"One of Asia’s top-performing stock markets is heading toward a record high, thanks to a global rebound in technology shares and enthusiasm from retail investors
bloomberg.com
High-Flying Taiwan Stocks Set for Record Amid Tech Rebound
One of Asia’s top-performing stock markets flirted with a record high, thanks to a global rebound in technology shares and enthusiasm from retail investors.
2
9
17Bloomberg
@business
·
Dec 24
One of Asia’s top-performing stock markets is heading toward a record high, thanks to a global rebound in technology shares and enthusiasm from retail investors
bloomberg.com
High-Flying Taiwan Stocks Set for Record Amid Tech Rebound
One of Asia’s top-performing stock markets flirted with a record high, thanks to a global rebound in technology shares and enthusiasm from retail investors.
2
9
17",2,9,17
Bloomberg,@business,2021-12-24T07:22:06.000Z,"Kraken's CEO says the cryptocurrency exchange is working on a NFT marketplace that could appeal to customers who want to do more than just collect digital art
bloomberg.com
Kraken Exchange CEO Wants You To Borrow Against Your CryptoPunk
Kraken founder and Chief Executive Officer Jesse Powell says the cryptocurrency exchange is working on a non-fungible token marketplace that could appeal to customers who want to do more than just...
5
18
46Bloomberg
@business
·
Dec 24
Kraken's CEO says the cryptocurrency exchange is working on a NFT marketplace that could appeal to customers who want to do more than just collect digital art
bloomberg.com
Kraken Exchange CEO Wants You To Borrow Against Your CryptoPunk
Kraken founder and Chief Executive Officer Jesse Powell says the cryptocurrency exchange is working on a non-fungible token marketplace that could appeal to customers who want to do more than just...
5
18
46",5,18,46
Bloomberg,@business,2021-12-24T07:16:06.000Z,"United is canceling more than 100 flights the day before Christmas because of personnel shortages linked to the spike in omicron Covid cases.
bloomberg.com
United and Delta Cancel Around 200 Christmas Eve Flights
United Airlines Holdings Inc. is canceling over 100 flights on Friday, the day before Christmas, while Delta Air Lines Inc. has cut about 90.
8
30
42Bloomberg
@business
·
Dec 24
United is canceling more than 100 flights the day before Christmas because of personnel shortages linked to the spike in omicron Covid cases.
bloomberg.com
United and Delta Cancel Around 200 Christmas Eve Flights
United Airlines Holdings Inc. is canceling over 100 flights on Friday, the day before Christmas, while Delta Air Lines Inc. has cut about 90.
8
30
42",8,30,42
Bloomberg,@business,2021-12-24T06:56:06.000Z,"Japan’s cabinet approved a record initial budget for the year starting in April that offers up some measures aimed at promoting Prime Minister Fumio Kishida’s new vision of capitalism
bloomberg.com
Japan Sticks With Budget Balance Goal Despite Record Spending
Japan is sticking for now with its goal to balance its budget by the end of March 2026 even after approving record spending for next year.
4
11
23Bloomberg
@business
·
Dec 24
Japan’s cabinet approved a record initial budget for the year starting in April that offers up some measures aimed at promoting Prime Minister Fumio Kishida’s new vision of capitalism
bloomberg.com
Japan Sticks With Budget Balance Goal Despite Record Spending
Japan is sticking for now with its goal to balance its budget by the end of March 2026 even after approving record spending for next year.
4
11
23",4,11,23
Bloomberg,@business,2021-12-24T06:50:06.000Z,"Richard Teng, who joined Binance Singapore as its CEO four months ago, has taken on a new role as the global entity’s head for the Middle East and North Africa, according to his LinkedIn profile
bloomberg.com
Binance Appoints Singapore CEO as Middle East Head
Richard Teng, who joined Binance Singapore as its chief executive officer four months ago, has taken on a new role as the global entity’s head for the Middle East and North Africa, according to his...
4
12
44Bloomberg
@business
·
Dec 24
Richard Teng, who joined Binance Singapore as its CEO four months ago, has taken on a new role as the global entity’s head for the Middle East and North Africa, according to his LinkedIn profile
bloomberg.com
Binance Appoints Singapore CEO as Middle East Head
Richard Teng, who joined Binance Singapore as its chief executive officer four months ago, has taken on a new role as the global entity’s head for the Middle East and North Africa, according to his...
4
12
44",4,12,44
Bloomberg,@business,2021-12-24T06:48:03.000Z,"TikTok and its parent ByteDance are being sued by content moderators traumatized by graphic videos
bloomberg.com
TikTok Sued by Content Moderator Traumatized by Graphic Videos
TikTok’s 10,000 content moderators are exposed to a regular diet of child pornography, rapes, beheadings and animal mutilation, according to a lawsuit filed against the video-sharing platform and its...
9
23
39Bloomberg
@business
·
Dec 24
TikTok and its parent ByteDance are being sued by content moderators traumatized by graphic videos
bloomberg.com
TikTok Sued by Content Moderator Traumatized by Graphic Videos
TikTok’s 10,000 content moderators are exposed to a regular diet of child pornography, rapes, beheadings and animal mutilation, according to a lawsuit filed against the video-sharing platform and its...
9
23
39",9,23,39
Bloomberg,@business,2021-12-24T04:44:08.000Z,"The U.S. has cleared its first two Covid-19 treatment pills. Now comes the hard part: Here’s your Evening Briefing
bloomberg.com
Your Evening Briefing: Two Covid-19 Pills Present U.S. With a Dilemma
Get caught up.
2
17
40Bloomberg
@business
·
Dec 24
The U.S. has cleared its first two Covid-19 treatment pills. Now comes the hard part: Here’s your Evening Briefing
bloomberg.com
Your Evening Briefing: Two Covid-19 Pills Present U.S. With a Dilemma
Get caught up.
2
17
40",2,17,40
Bloomberg,@business,2021-12-24T04:31:07.000Z,"A Baltimore police officer has died after being removed from life support one week after she was shot while sitting in her patrol car
bloomberg.com
Baltimore Police Officer Dies Days After Being Shot in Patrol Car
Two men have been arrested and charged in her shooting.
5
13
26Bloomberg
@business
·
Dec 24
A Baltimore police officer has died after being removed from life support one week after she was shot while sitting in her patrol car
bloomberg.com
Baltimore Police Officer Dies Days After Being Shot in Patrol Car
Two men have been arrested and charged in her shooting.
5
13
26",5,13,26
Bloomberg,@business,2021-12-24T04:30:08.000Z,"To his 2 million+ followers, Hushpuppi was an Instagram influencer with an especially lavish lifestyle. To the FBI, he was the man behind email scams hoping to net hundreds of millions of dollars https://trib.al/r0MVxcs via 
@BW
bloomberg.com
The Billionaire Gucci Master and the Scam That's Bigger Than Ransomware
Authorities say Ramon Abbas, aka Hushpuppi, perfected a simple internet scam and laundered millions of dollars. His past says a lot about digital swagger, and the kinds of stories that get told...
4
24
33Bloomberg
@business
·
Dec 24
To his 2 million+ followers, Hushpuppi was an Instagram influencer with an especially lavish lifestyle. To the FBI, he was the man behind email scams hoping to net hundreds of millions of dollars https://trib.al/r0MVxcs via 
@BW
bloomberg.com
The Billionaire Gucci Master and the Scam That's Bigger Than Ransomware
Authorities say Ramon Abbas, aka Hushpuppi, perfected a simple internet scam and laundered millions of dollars. His past says a lot about digital swagger, and the kinds of stories that get told...
4
24
33",4,24,33
Bloomberg,@business,2021-12-24T04:30:07.000Z,"Canada has welcomed more than 401,000 permanent residents in 2021, achieving its goal set last year, and marking the highest immigration year on record
bloomberg.com
Canada Surpasses Record Immigration Goal of 401,000 Residents
Canada has welcomed more than 401,000 permanent residents in 2021, achieving its goal set last year, and marking the highest immigration year on record.
92
263
851Bloomberg
@business
·
Dec 24
Canada has welcomed more than 401,000 permanent residents in 2021, achieving its goal set last year, and marking the highest immigration year on record
bloomberg.com
Canada Surpasses Record Immigration Goal of 401,000 Residents
Canada has welcomed more than 401,000 permanent residents in 2021, achieving its goal set last year, and marking the highest immigration year on record.
92
263
851",92,263,851
Bloomberg,@business,2021-12-24T04:26:05.000Z,"U.S. stocks set a new closing record Thursday, capping a holiday-shortened week with gains following encouraging reports about the economic risks posed by omicron
bloomberg.com
Stocks End Volatile Week at Record High on Confidence in Economy
U.S. stocks set a new closing record Thursday, capping a holiday-shortened week with gains following encouraging reports about the economic risks posed by the omicron variant of Covid-19.
3
12
28Bloomberg
@business
·
Dec 24
U.S. stocks set a new closing record Thursday, capping a holiday-shortened week with gains following encouraging reports about the economic risks posed by omicron
bloomberg.com
Stocks End Volatile Week at Record High on Confidence in Economy
U.S. stocks set a new closing record Thursday, capping a holiday-shortened week with gains following encouraging reports about the economic risks posed by the omicron variant of Covid-19.
3
12
28",3,12,28
Bloomberg,@business,2021-12-24T04:09:06.000Z,"Federal prosecutors say Colony Capital founder Tom Barrack has created a potential conflict of interest by paying for the defense lawyers for his former assistant
bloomberg.com
Tom Barrack Prosecutors Cry Foul Over Him Paying Legal Fees for Aide
Federal prosecutors in New York say Colony Capital Inc. founder Tom Barrack, who is accused of illegal lobbying, has created a potential conflict of interest by paying for the defense lawyers hired...
14
20Bloomberg
@business
·
Dec 24
Federal prosecutors say Colony Capital founder Tom Barrack has created a potential conflict of interest by paying for the defense lawyers for his former assistant
bloomberg.com
Tom Barrack Prosecutors Cry Foul Over Him Paying Legal Fees for Aide
Federal prosecutors in New York say Colony Capital Inc. founder Tom Barrack, who is accused of illegal lobbying, has created a potential conflict of interest by paying for the defense lawyers hired...
14
20",,14,20
Bloomberg,@business,2021-12-24T04:02:05.000Z,"A firm founded by Warren Buffett’s grandson is selling rich Asians on the idea of doing well by doing good https://trib.al/I09FIbS via 
@BW
bloomberg.com
Rich Asian Families Are Pouring Millions Into Impact Investing
I(x) Investments, a firm co-founded by Warren Buffett’s grandson, is among those turning East to put private capital to work addressing issues such as climate change.
4
21
48Bloomberg
@business
·
Dec 24
A firm founded by Warren Buffett’s grandson is selling rich Asians on the idea of doing well by doing good https://trib.al/I09FIbS via 
@BW
bloomberg.com
Rich Asian Families Are Pouring Millions Into Impact Investing
I(x) Investments, a firm co-founded by Warren Buffett’s grandson, is among those turning East to put private capital to work addressing issues such as climate change.
4
21
48",4,21,48
Bloomberg,@business,2021-12-24T03:49:20.000Z,"LATEST: United and Delta are canceling around 200 flights on Christmas Eve https://trib.al/dFphjtK
27
191
282Bloomberg
@business
·
Dec 24
LATEST: United and Delta are canceling around 200 flights on Christmas Eve https://trib.al/dFphjtK
27
191
282",27,191,282
Bloomberg,@business,2021-12-24T03:44:04.000Z,"Australia has brought forward implementing third-dose booster shots for Covid-19 as the nation battles outbreaks of the omicron variant
bloomberg.com
Australia Brings Forward Booster Shots Amid Omicron Outbreaks
Australia has brought forward implementing third-dose booster shots for Covid-19 as the nation battles outbreaks of the omicron variant.
6
20
29Bloomberg
@business
·
Dec 24
Australia has brought forward implementing third-dose booster shots for Covid-19 as the nation battles outbreaks of the omicron variant
bloomberg.com
Australia Brings Forward Booster Shots Amid Omicron Outbreaks
Australia has brought forward implementing third-dose booster shots for Covid-19 as the nation battles outbreaks of the omicron variant.
6
20
29",6,20,29
Bloomberg,@business,2021-12-24T02:03:00.000Z,"Ecuador’s Health Ministry has ordered that vaccines become mandatory for people 5 years of age and older
bloomberg.com
Ecuador Imposes Vaccine Mandate Amid Rising Hospitalization Rate
Ecuador’s Health Ministry has ordered the inoculation of people 5 years of age and older against Covid-19 in a bid to ward off the threat of a further spike of infections, forging ahead of the rest...
9
28
51Bloomberg
@business
·
Dec 24
Ecuador’s Health Ministry has ordered that vaccines become mandatory for people 5 years of age and older
bloomberg.com
Ecuador Imposes Vaccine Mandate Amid Rising Hospitalization Rate
Ecuador’s Health Ministry has ordered the inoculation of people 5 years of age and older against Covid-19 in a bid to ward off the threat of a further spike of infections, forging ahead of the rest...
9
28
51",9,28,51
Bloomberg,@business,2021-12-24T01:44:26.000Z,"LATEST: South Korea’s government will grant a special pardon to former President Park Geun-hye, releasing her from prison after nearly five years
bloomberg.com
South Korea to Pardon Former President Park Geun-hye
South Korea’s government will grant a special pardon to former President Park Geun-hye, releasing her from prison after she spent nearly five years behind bars for corruption.
6
27
65Bloomberg
@business
·
Dec 24
LATEST: South Korea’s government will grant a special pardon to former President Park Geun-hye, releasing her from prison after nearly five years
bloomberg.com
South Korea to Pardon Former President Park Geun-hye
South Korea’s government will grant a special pardon to former President Park Geun-hye, releasing her from prison after she spent nearly five years behind bars for corruption.
6
27
65",6,27,65
Bloomberg,@business,2021-12-24T01:44:03.000Z,"Ethiopia’s duty-free export access to the U.S. has been revoked due to its failure to meet the requirements
bloomberg.com
U.S. Terminates Duty-Free Trade Access to Ethiopia Over Conflict
Ethiopia’s duty-free export access to the U.S. has been revoked by President Joe Biden due to its failure to meet the requirements, according to the White House. The action comes after 13 months of...
6
18
34Bloomberg
@business
·
Dec 24
Ethiopia’s duty-free export access to the U.S. has been revoked due to its failure to meet the requirements
bloomberg.com
U.S. Terminates Duty-Free Trade Access to Ethiopia Over Conflict
Ethiopia’s duty-free export access to the U.S. has been revoked by President Joe Biden due to its failure to meet the requirements, according to the White House. The action comes after 13 months of...
6
18
34",6,18,34
Bloomberg,@business,2021-12-24T01:30:07.000Z,"From Yeezy to Air Jordan 1 OG Dior, the sneaker boom has created opportunities for a new generation of speculator
bloomberg.com
Sneakerheads Have Turned Jordans and Yeezys Into a Bona Fide Asset Class
When the pandemic presented a buy-low opportunity, one college dropout hit the road and filled his truck with $200,000 worth of kicks.
6
5
11Bloomberg
@business
·
Dec 24
From Yeezy to Air Jordan 1 OG Dior, the sneaker boom has created opportunities for a new generation of speculator
bloomberg.com
Sneakerheads Have Turned Jordans and Yeezys Into a Bona Fide Asset Class
When the pandemic presented a buy-low opportunity, one college dropout hit the road and filled his truck with $200,000 worth of kicks.
6
5
11",6,5,11
Bloomberg,@business,2021-12-24T01:25:02.000Z,"In 2020, thieves stole $40 million worth of copper by spray-painting worthless rocks. Here's how they pulled it off https://trib.al/M5kv2Cu via 
@BW
bloomberg.com
The Ol’ Spray-Painted Rock Con Helped Thieves Steal $40 Million in Copper
Police suspect an inside job in a scam that took advantage of vulnerabilities in the global supply chain.
9
19
39Bloomberg
@business
·
Dec 24
In 2020, thieves stole $40 million worth of copper by spray-painting worthless rocks. Here's how they pulled it off https://trib.al/M5kv2Cu via 
@BW
bloomberg.com
The Ol’ Spray-Painted Rock Con Helped Thieves Steal $40 Million in Copper
Police suspect an inside job in a scam that took advantage of vulnerabilities in the global supply chain.
9
19
39",9,19,39
Bloomberg,@business,2021-12-24T01:23:06.000Z,"The Board of Supervisors in San Francisco were meeting Thursday to consider an emergency order requested by the mayor to tackle the opioid epidemic in the city's troubled Tenderloin neighborhood (via AP)
bloomberg.com
Officials Question San Francisco's Emergency Over Opioids
San Francisco (AP) -- The Board of Supervisors in San Francisco were meeting Thursday to consider an emergency order requested by the mayor to tackle the opioid epidemic in the city's troubled...
12
18
41Bloomberg
@business
·
Dec 24
The Board of Supervisors in San Francisco were meeting Thursday to consider an emergency order requested by the mayor to tackle the opioid epidemic in the city's troubled Tenderloin neighborhood (via AP)
bloomberg.com
Officials Question San Francisco's Emergency Over Opioids
San Francisco (AP) -- The Board of Supervisors in San Francisco were meeting Thursday to consider an emergency order requested by the mayor to tackle the opioid epidemic in the city's troubled...
12
18
41",12,18,41
Bloomberg Retweeted,@luxury,2021-12-24T01:00:15.000Z,"Rare whisky has outperformed every other luxury asset, including fine wine, soaring some 564% in the last decade
bloomberg.com
Start Your Whiskey Collection With These 10 Bottles
What to pour and what to store.
10
21
44Bloomberg Retweeted",10,21,44
Bloomberg Retweeted,@wealth,2021-12-24T00:00:16.000Z,"Owning a Banksy, Rothko, Basquiat or other art masterpiece is a status symbol for billionaires. It's also a great way for them to get a tax break
bloomberg.com
Tax Tactic of the Ultra-Wealthy: Split the Masterpiece in Two
Fractional donations are gaining popularity with collectors who want financial benefits while still enjoying their fine works. 
7
10
18Bloomberg Retweeted",7,10,18
Bloomberg,@business,2021-12-24T00:54:02.000Z,"White House officials are asking major software makers to work with them to improve the security of open-source software after a big vulnerability was disclosed in the popular Apache software
bloomberg.com
White House Enlists Software Industry to Improve Open-Source Security
White House officials are asking major software companies and developers to work with them to improve the security of open-source software, according to an administration official.
14
35
80Bloomberg
@business
·
Dec 24
White House officials are asking major software makers to work with them to improve the security of open-source software after a big vulnerability was disclosed in the popular Apache software
bloomberg.com
White House Enlists Software Industry to Improve Open-Source Security
White House officials are asking major software companies and developers to work with them to improve the security of open-source software, according to an administration official.
14
35
80",14,35,80
Bloomberg,@business,2021-12-23T22:58:04.000Z,"This is how China beat the U.S. to become the world's undisputed solar champion
bloomberg.com
How China Beat Three U.S. Presidents to Dominate the Solar Industry
China went all in on solar manufacturing and now produces three-quarters of the world’s supply.
14
30
55Bloomberg
@business
·
Dec 23
This is how China beat the U.S. to become the world's undisputed solar champion
bloomberg.com
How China Beat Three U.S. Presidents to Dominate the Solar Industry
China went all in on solar manufacturing and now produces three-quarters of the world’s supply.
14
30
55",14,30,55
Bloomberg,@business,2021-12-23T22:45:04.000Z,"California is turning to $8,000-an-hour, custom-fitted Chinooks to combat wildfires https://trib.al/bEVT2QI via 
@BW
bloomberg.com
To Fight Wildfires, California Turns to a Family With a Fleet of $8,000-an-Hour Helicopters
Coulson Aviation’s night-flying, water-siphoning Chinooks are on call to battle blazes on four continents.
6
13
43Bloomberg
@business
·
Dec 23
California is turning to $8,000-an-hour, custom-fitted Chinooks to combat wildfires https://trib.al/bEVT2QI via 
@BW
bloomberg.com
To Fight Wildfires, California Turns to a Family With a Fleet of $8,000-an-Hour Helicopters
Coulson Aviation’s night-flying, water-siphoning Chinooks are on call to battle blazes on four continents.
6
13
43",6,13,43
Bloomberg,@business,2021-12-23T22:32:00.000Z,"Revered New York City burger joint J.G. Melon is out of french fries as supply chains get tighter
bloomberg.com
French Fry Shortage Hits Some Restaurants in Latest Supply Snag
The message posted to Instagram late Tuesday by J.G. Melon, a revered New York City burger joint, surely came as a shock to its many fans.
20
42
45Bloomberg
@business
·
Dec 23
Revered New York City burger joint J.G. Melon is out of french fries as supply chains get tighter
bloomberg.com
French Fry Shortage Hits Some Restaurants in Latest Supply Snag
The message posted to Instagram late Tuesday by J.G. Melon, a revered New York City burger joint, surely came as a shock to its many fans.
20
42
45",20,42,45
