,username,handle,postdate,text,reply_cnt,retweet_cnt,Cleaned_sentences,pos_tags,senti_score,Overall Sentiment,ClusterName
141,The New York Times,@nytimes,2021-12-03T00:10:05.000Z,"Man Who Planted Razor Blades in Pizza Dough Gets 5 Years in Prison No one was reported injured, but prosecutors say that the recall prompted by Nicholas Mitchell’s tampering resulted in nearly $230,000 in losses to a Maine-based supermarket chain.",29,54,man planted razor blades pizza dough gets years prison one reported injured prosecutors say recall prompted nicholas mitchell tampering resulted nearly losses maine based supermarket chain,"[('man', 'NN'), ('planted', 'VBD'), ('razor', 'NN'), ('blades', 'NNS'), ('pizza', 'VBP'), ('dough', 'JJ'), ('gets', 'VBZ'), ('years', 'NNS'), ('prison', 'NN'), ('one', 'CD'), ('reported', 'VBD'), ('injured', 'JJ'), ('prosecutors', 'NNS'), ('say', 'VBP'), ('recall', 'NN'), ('prompted', 'VBD'), ('nicholas', 'NNS'), ('mitchell', 'VBP'), ('tampering', 'VBG'), ('resulted', 'VBD'), ('nearly', 'RB'), ('losses', 'NNS'), ('maine', 'VBP'), ('based', 'VBN'), ('supermarket', 'NN'), ('chain', 'NN')]",-0.5,Negative,2
142,The New York Times,@nytimes,2021-12-03T00:00:09.000Z,Antonio Brown and Two Others Suspended by N.F.L. for Faking Vaccination Status The Tampa Bay Buccaneers receiver and two other players had fake vaccination cards in violation of the Covid-19 protocols established between the league and its players’ union.,177,283,antonio brown two others suspended n f l faking vaccination status tampa bay buccaneers receiver two players fake vaccination cards violation covid protocols established league players union,"[('antonio', 'RB'), ('brown', 'JJ'), ('two', 'CD'), ('others', 'NNS'), ('suspended', 'VBD'), ('n', 'JJ'), ('f', 'JJ'), ('l', 'NN'), ('faking', 'VBG'), ('vaccination', 'NN'), ('status', 'NN'), ('tampa', 'NN'), ('bay', 'NN'), ('buccaneers', 'NNS'), ('receiver', 'VBP'), ('two', 'CD'), ('players', 'NNS'), ('fake', 'VBP'), ('vaccination', 'NN'), ('cards', 'NNS'), ('violation', 'NN'), ('covid', 'NN'), ('protocols', 'NNS'), ('established', 'VBN'), ('league', 'NN'), ('players', 'NNS'), ('union', 'NN')]",0.25,Positive,0
143,The New York Times Retweeted,@ESCochrane,2021-12-02T22:37:46.000Z,"Lawmakers Strike Spending Deal but Government Shutdown Still Looms Even as the House set a Thursday vote to fund the government through February, Senate Republicans were still threatening to force a shutdown over vaccine mandates.",9,21,lawmakers strike spending deal government shutdown still looms even house set thursday vote fund government february senate republicans still threatening force shutdown vaccine mandates,"[('lawmakers', 'NNS'), ('strike', 'NN'), ('spending', 'NN'), ('deal', 'NN'), ('government', 'NN'), ('shutdown', 'NN'), ('still', 'RB'), ('looms', 'VBZ'), ('even', 'RB'), ('house', 'NN'), ('set', 'VBN'), ('thursday', 'JJ'), ('vote', 'NN'), ('fund', 'NN'), ('government', 'NN'), ('february', 'JJ'), ('senate', 'NN'), ('republicans', 'NNS'), ('still', 'RB'), ('threatening', 'VBG'), ('force', 'NN'), ('shutdown', 'JJ'), ('vaccine', 'NN'), ('mandates', 'NNS')]",-0.125,Negative,0
144,The New York Times,@nytimes,2021-12-02T23:38:03.000Z,"Most Covid Vaccines Will Work as Boosters, Study Suggests In a comparison of seven different brands, researchers found that most shots give a strong boost, even in mix-and-match combinations.",93,259,covid vaccines work boosters study suggests comparison seven different brands researchers found shots give strong boost even mix match combinations,"[('covid', 'NN'), ('vaccines', 'NNS'), ('work', 'VBP'), ('boosters', 'NNS'), ('study', 'VBP'), ('suggests', 'VBZ'), ('comparison', 'VBP'), ('seven', 'CD'), ('different', 'JJ'), ('brands', 'NNS'), ('researchers', 'NNS'), ('found', 'VBD'), ('shots', 'NNS'), ('give', 'VBP'), ('strong', 'JJ'), ('boost', 'RB'), ('even', 'RB'), ('mix', 'VB'), ('match', 'NN'), ('combinations', 'NNS')]",2.25,Positive,0
145,The New York Times,@nytimes,2021-12-02T23:25:03.000Z,"President Biden laid out a new pandemic strategy that includes hundreds of vaccination sites aimed at families, booster shots for all adults, new testing requirements for international travelers and insurance reimbursement for at-home Covid tests.",56,77,president biden laid new pandemic strategy includes hundreds vaccination sites aimed families booster shots adults new testing requirements international travelers insurance reimbursement home covid tests,"[('president', 'NN'), ('biden', 'NN'), ('laid', 'VBD'), ('new', 'JJ'), ('pandemic', 'JJ'), ('strategy', 'NN'), ('includes', 'VBZ'), ('hundreds', 'NNS'), ('vaccination', 'NN'), ('sites', 'NNS'), ('aimed', 'VBN'), ('families', 'NNS'), ('booster', 'RBR'), ('shots', 'NNS'), ('adults', 'VBP'), ('new', 'JJ'), ('testing', 'NN'), ('requirements', 'NNS'), ('international', 'JJ'), ('travelers', 'NNS'), ('insurance', 'NN'), ('reimbursement', 'NN'), ('home', 'NN'), ('covid', 'NN'), ('tests', 'NNS')]",0.625,Positive,1
146,The New York Times Retweeted,@NickAtNews,2021-12-02T22:48:13.000Z,"What to Know About Kimberly Potter’s Trial for the Death of Daunte Wright Kimberly Potter, a former Minnesota police officer, faces manslaughter charges in the death of Mr. Wright. She called out “Taser! Taser! Taser!” before firing her gun during a traffic stop.",10,10,know kimberly potter trial death daunte wright kimberly potter former minnesota police officer faces manslaughter charges death mr wright called taser taser taser firing gun traffic stop,"[('know', 'VB'), ('kimberly', 'RB'), ('potter', 'JJ'), ('trial', 'NN'), ('death', 'NN'), ('daunte', 'NN'), ('wright', 'VBD'), ('kimberly', 'RB'), ('potter', 'JJ'), ('former', 'JJ'), ('minnesota', 'NN'), ('police', 'NN'), ('officer', 'NN'), ('faces', 'VBZ'), ('manslaughter', 'NN'), ('charges', 'NNS'), ('death', 'NN'), ('mr', 'NN'), ('wright', 'NN'), ('called', 'VBN'), ('taser', 'RB'), ('taser', 'NN'), ('taser', 'NN'), ('firing', 'VBG'), ('gun', 'NN'), ('traffic', 'NN'), ('stop', 'NN')]",-0.125,Negative,0
147,The New York Times,@nytimes,2021-12-02T22:57:04.000Z,"Police Arrest Suspect in Fatal Shooting of Beverly Hills Philanthropist About an hour after Jacqueline Avant was killed, the police arrested a man after he accidentally shot himself in the foot while burglarizing a home in Hollywood.",20,43,police arrest suspect fatal shooting beverly hills philanthropist hour jacqueline avant killed police arrested man accidentally shot foot burglarizing home hollywood,"[('police', 'NN'), ('arrest', 'NN'), ('suspect', 'NN'), ('fatal', 'JJ'), ('shooting', 'VBG'), ('beverly', 'RB'), ('hills', 'NNS'), ('philanthropist', 'VBP'), ('hour', 'NN'), ('jacqueline', 'NN'), ('avant', 'NN'), ('killed', 'VBD'), ('police', 'NNS'), ('arrested', 'VBD'), ('man', 'NN'), ('accidentally', 'RB'), ('shot', 'JJ'), ('foot', 'NN'), ('burglarizing', 'NN'), ('home', 'NN'), ('hollywood', 'NN')]",0.0,Positive,2
148,The New York Times,@nytimes,2021-12-02T21:13:56.000Z,"In 2010, the Consumer Goods Forum pledged to help end deforestation by 2020 on behalf of its roughly 400 corporate members. And some companies, like Walmart, Nestlé and Carrefour vowed to eliminate deforestation from their supply chains. Did it happen?",2,6,consumer goods forum pledged help end deforestation behalf roughly corporate members companies like walmart nestl carrefour vowed eliminate deforestation supply chains happen,"[('consumer', 'NN'), ('goods', 'NNS'), ('forum', 'VBP'), ('pledged', 'VBN'), ('help', 'NN'), ('end', 'VB'), ('deforestation', 'NN'), ('behalf', 'NN'), ('roughly', 'RB'), ('corporate', 'JJ'), ('members', 'NNS'), ('companies', 'NNS'), ('like', 'IN'), ('walmart', 'JJ'), ('nestl', 'FW'), ('carrefour', 'NN'), ('vowed', 'VBD'), ('eliminate', 'JJ'), ('deforestation', 'NN'), ('supply', 'NN'), ('chains', 'NNS'), ('happen', 'VB')]",1.5,Positive,0
149,The New York Times,@nytimes,2021-12-02T21:13:55.000Z,"In 2009, the European Union pledged that its emissions in 2020 would be 20% lower than they were in 1990. Did it happen?",2,6,european union pledged emissions would lower happen,"[('european', 'JJ'), ('union', 'NN'), ('pledged', 'VBD'), ('emissions', 'NNS'), ('would', 'MD'), ('lower', 'VB'), ('happen', 'VB')]",0.0,Positive,0
150,The New York Times,@nytimes,2021-12-02T21:13:55.000Z,"What Can One Life Tell Us About the Battle Against H.I.V.? In 2001, U.N. estimates suggested 150 million people would be infected with H.I.V. by 2021. That preceded an ambitious global campaign to curb the virus. How well did it work?",2,5,one life tell us battle h v u n estimates suggested million people would infected h v preceded ambitious global campaign curb virus well work,"[('one', 'CD'), ('life', 'NN'), ('tell', 'VB'), ('us', 'PRP'), ('battle', 'NN'), ('h', 'NN'), ('v', 'JJ'), ('u', 'JJ'), ('n', 'NN'), ('estimates', 'NNS'), ('suggested', 'VBD'), ('million', 'CD'), ('people', 'NNS'), ('would', 'MD'), ('infected', 'VB'), ('h', 'NN'), ('v', 'NN'), ('preceded', 'VBD'), ('ambitious', 'JJ'), ('global', 'JJ'), ('campaign', 'NN'), ('curb', 'NN'), ('virus', 'NN'), ('well', 'RB'), ('work', 'NN')]",-0.375,Negative,2
151,The New York Times,@nytimes,2021-12-02T21:13:53.000Z,What can we learn from Hindsight? For the first series from the Headway — our new initiative exploring the world’s biggest challenges through the lens of progress — we followed up on forecasts from decades ago to ask what time has revealed.,7,18,learn hindsight first series headway new initiative exploring world biggest challenges lens progress followed forecasts decades ago ask time revealed,"[('learn', 'NN'), ('hindsight', 'VBD'), ('first', 'JJ'), ('series', 'NN'), ('headway', 'RB'), ('new', 'JJ'), ('initiative', 'JJ'), ('exploring', 'NN'), ('world', 'NN'), ('biggest', 'JJS'), ('challenges', 'NNS'), ('lens', 'VBZ'), ('progress', 'NN'), ('followed', 'VBD'), ('forecasts', 'NNS'), ('decades', 'NNS'), ('ago', 'IN'), ('ask', 'JJ'), ('time', 'NN'), ('revealed', 'VBD')]",0.625,Positive,1
152,The New York Times,@nytimes,2021-12-02T21:13:54.000Z,Millions More People Got Access to Water. Can They Drink It? The U.N. pledged to halve the proportion of the world without access to clean drinking water by 2015.,2,8,millions people got access water drink u n pledged halve proportion world without access clean drinking water,"[('millions', 'NNS'), ('people', 'NNS'), ('got', 'VBD'), ('access', 'NN'), ('water', 'NN'), ('drink', 'VBP'), ('u', 'JJ'), ('n', 'RB'), ('pledged', 'VBN'), ('halve', 'NN'), ('proportion', 'NN'), ('world', 'NN'), ('without', 'IN'), ('access', 'NN'), ('clean', 'JJ'), ('drinking', 'NN'), ('water', 'NN')]",0.125,Positive,0
153,The New York Times,@nytimes,2021-12-02T21:13:55.000Z,"In 2001, UN estimates indicated that by 2020, 150 million people worldwide would have been infected with HIV. Did it happen?",4,3,un estimates indicated million people worldwide would infected hiv happen,"[('un', 'JJ'), ('estimates', 'NNS'), ('indicated', 'VBD'), ('million', 'CD'), ('people', 'NNS'), ('worldwide', 'RB'), ('would', 'MD'), ('infected', 'VB'), ('hiv', 'NN'), ('happen', 'VB')]",-0.25,Negative,0
154,The New York Times Retweeted,@emmagf,2021-12-02T21:04:26.000Z,"New York City Sets Vaccine Mandate for Religious and Private School Workers The directive, which affects 56,000 employees, may face opposition at yeshivas, because of resistance to coronavirus vaccines among some Orthodox Jews.",47,115,new york city sets vaccine mandate religious private school workers directive affects employees may face opposition yeshivas resistance coronavirus vaccines among orthodox jews,"[('new', 'JJ'), ('york', 'NN'), ('city', 'NN'), ('sets', 'NNS'), ('vaccine', 'VBP'), ('mandate', 'RB'), ('religious', 'JJ'), ('private', 'JJ'), ('school', 'NN'), ('workers', 'NNS'), ('directive', 'JJ'), ('affects', 'NNS'), ('employees', 'NNS'), ('may', 'MD'), ('face', 'VB'), ('opposition', 'NN'), ('yeshivas', 'NN'), ('resistance', 'NN'), ('coronavirus', 'NN'), ('vaccines', 'NNS'), ('among', 'IN'), ('orthodox', 'JJ'), ('jews', 'NNS')]",-1.125,Negative,1
155,The New York Times,@nytimes,2021-12-02T21:05:08.000Z,F.T.C. Sues to Stop Blockbuster Chip Deal Between Nvidia and Arm The proposed deal would give Nvidia control over computing technology and designs that rival firms rely on.,10,49,f c sues stop blockbuster chip deal nvidia arm proposed deal would give nvidia control computing technology designs rival firms rely,"[('f', 'JJ'), ('c', 'NN'), ('sues', 'NNS'), ('stop', 'VBP'), ('blockbuster', 'NN'), ('chip', 'NN'), ('deal', 'NN'), ('nvidia', 'JJ'), ('arm', 'NN'), ('proposed', 'VBN'), ('deal', 'NN'), ('would', 'MD'), ('give', 'VB'), ('nvidia', 'JJ'), ('control', 'NN'), ('computing', 'VBG'), ('technology', 'NN'), ('designs', 'NNS'), ('rival', 'JJ'), ('firms', 'NNS'), ('rely', 'VBP')]",0.0,Positive,0
156,The New York Times,@nytimes,2021-12-02T21:00:15.000Z,Why Omicron Was First Found in San Francisco A San Franciscan who flew home from South Africa last week became the first U.S. case of the new coronavirus variant.,135,69,omicron first found san francisco san franciscan flew home south africa last week became first u case new coronavirus variant,"[('omicron', 'NN'), ('first', 'RB'), ('found', 'VBD'), ('san', 'JJ'), ('francisco', 'JJ'), ('san', 'JJ'), ('franciscan', 'JJ'), ('flew', 'VBD'), ('home', 'NN'), ('south', 'NN'), ('africa', 'IN'), ('last', 'JJ'), ('week', 'NN'), ('became', 'VBD'), ('first', 'JJ'), ('u', 'JJ'), ('case', 'NN'), ('new', 'JJ'), ('coronavirus', 'NN'), ('variant', 'NN')]",0.125,Positive,1
157,The New York Times,@nytimes,2021-12-02T20:45:05.000Z,"A shipping terminal in Kansas reveals the fundamental problem of the global supply chain disruption — no one can plan, and no one is sure what will happen next.",14,31,shipping terminal kansas reveals fundamental problem global supply chain disruption one plan one sure happen next,"[('shipping', 'VBG'), ('terminal', 'JJ'), ('kansas', 'NN'), ('reveals', 'NNS'), ('fundamental', 'JJ'), ('problem', 'NN'), ('global', 'JJ'), ('supply', 'NN'), ('chain', 'NN'), ('disruption', 'NN'), ('one', 'CD'), ('plan', 'NN'), ('one', 'CD'), ('sure', 'JJ'), ('happen', 'VB'), ('next', 'JJ')]",-1.25,Negative,2
158,The New York Times,@nytimes,2021-12-02T20:35:08.000Z,"Anti-Vaccination Ad Mysteriously Appears at N.Y.C. Bus Stop City officials said the ad, which contained false information and was seen at a bus stop in Brooklyn, had not been authorized. It was later removed.",47,58,anti vaccination ad mysteriously appears n c bus stop city officials said ad contained false information seen bus stop brooklyn authorized later removed,"[('anti', 'JJ'), ('vaccination', 'NN'), ('ad', 'NN'), ('mysteriously', 'RB'), ('appears', 'VBZ'), ('n', 'JJ'), ('c', 'NNS'), ('bus', 'JJ'), ('stop', 'JJ'), ('city', 'NN'), ('officials', 'NNS'), ('said', 'VBD'), ('ad', 'NN'), ('contained', 'VBD'), ('false', 'JJ'), ('information', 'NN'), ('seen', 'VBN'), ('bus', 'NN'), ('stop', 'NN'), ('brooklyn', 'NN'), ('authorized', 'VBN'), ('later', 'RB'), ('removed', 'VBN')]",-0.75,Negative,2
159,The New York Times,@nytimes,2021-12-02T20:00:04.000Z,"Why Hasn’t the U.S. Found More Omicron Cases? Genomic surveillance has improved enormously in recent months, but the system has built-in delays, and blind spots remain.",38,32,u found omicron cases genomic surveillance improved enormously recent months system built delays blind spots remain,"[('u', 'JJ'), ('found', 'VBD'), ('omicron', 'NN'), ('cases', 'NNS'), ('genomic', 'JJ'), ('surveillance', 'NN'), ('improved', 'VBD'), ('enormously', 'RB'), ('recent', 'JJ'), ('months', 'NNS'), ('system', 'NN'), ('built', 'VBN'), ('delays', 'NNS'), ('blind', 'IN'), ('spots', 'NNS'), ('remain', 'VBP')]",-0.75,Negative,1
160,The New York Times,@nytimes,2021-12-02T19:50:03.000Z,"Historic Jackson Heights or Astoria Waterfront? A Chicago Transplant Considers Queens. When two of her children landed in New York City, a Midwestern doctor took her $850,000 budget to Queens for a two-bedroom apartment close by. Which one would you choose?",21,15,historic jackson heights astoria waterfront chicago transplant considers queens two children landed new york city midwestern doctor took budget queens two bedroom apartment close one would choose,"[('historic', 'JJ'), ('jackson', 'NN'), ('heights', 'NNS'), ('astoria', 'VBP'), ('waterfront', 'JJ'), ('chicago', 'NN'), ('transplant', 'NN'), ('considers', 'NNS'), ('queens', 'VBP'), ('two', 'CD'), ('children', 'NNS'), ('landed', 'VBD'), ('new', 'JJ'), ('york', 'NN'), ('city', 'NN'), ('midwestern', 'JJ'), ('doctor', 'NN'), ('took', 'VBD'), ('budget', 'NN'), ('queens', 'NNS'), ('two', 'CD'), ('bedroom', 'NN'), ('apartment', 'NN'), ('close', 'JJ'), ('one', 'CD'), ('would', 'MD'), ('choose', 'VB')]",0.375,Positive,1
161,The New York Times,@nytimes,2021-12-02T19:40:07.000Z,"Biden vows to fight Omicron with ‘science and speed, not chaos and confusion.’ The new strategy includes insurance reimbursements for at-home tests and stricter rules for international travelers, as the Omicron variant circulates in more than 30 countries.",73,156,biden vows fight omicron science speed chaos confusion new strategy includes insurance reimbursements home tests stricter rules international travelers omicron variant circulates countries,"[('biden', 'NN'), ('vows', 'NNS'), ('fight', 'VBD'), ('omicron', 'NN'), ('science', 'NN'), ('speed', 'NN'), ('chaos', 'NN'), ('confusion', 'NN'), ('new', 'JJ'), ('strategy', 'NN'), ('includes', 'VBZ'), ('insurance', 'NN'), ('reimbursements', 'NNS'), ('home', 'NN'), ('tests', 'NNS'), ('stricter', 'VBP'), ('rules', 'NNS'), ('international', 'JJ'), ('travelers', 'NNS'), ('omicron', 'VBP'), ('variant', 'JJ'), ('circulates', 'NNS'), ('countries', 'NNS')]",-0.625,Negative,1
162,The New York Times,@nytimes,2021-12-02T19:35:05.000Z,"The Abortion I Didn’t Have I never thought about ending my pregnancy. Instead, at 19, I erased the future I had imagined for myself.",52,175,abortion never thought ending pregnancy instead erased future imagined,"[('abortion', 'NN'), ('never', 'RB'), ('thought', 'VBD'), ('ending', 'VBG'), ('pregnancy', 'NN'), ('instead', 'RB'), ('erased', 'VBD'), ('future', 'NN'), ('imagined', 'VBD')]",-0.625,Negative,0
163,The New York Times,@nytimes,2021-12-02T19:30:39.000Z,"A Journalist, a Philosophy Major and the Mad Scramble for Video Game Consoles New gaming consoles remain in short supply this holiday season, spawning cottage industries of tipsters and scalpers making money off their scarcity.",10,20,journalist philosophy major mad scramble video game consoles new gaming consoles remain short supply holiday season spawning cottage industries tipsters scalpers making money scarcity,"[('journalist', 'NN'), ('philosophy', 'NN'), ('major', 'JJ'), ('mad', 'NN'), ('scramble', 'JJ'), ('video', 'NN'), ('game', 'NN'), ('consoles', 'VBZ'), ('new', 'JJ'), ('gaming', 'VBG'), ('consoles', 'NNS'), ('remain', 'VBP'), ('short', 'JJ'), ('supply', 'NN'), ('holiday', 'NN'), ('season', 'NN'), ('spawning', 'VBG'), ('cottage', 'NN'), ('industries', 'NNS'), ('tipsters', 'VBZ'), ('scalpers', 'NNS'), ('making', 'VBG'), ('money', 'NN'), ('scarcity', 'NN')]",0.625,Positive,0
164,The New York Times,@nytimes,2021-12-02T17:45:04.000Z,"The Year in Emojis Tears of joy prevailed as the most-used emoji in 2021, despite Gen Z’s stated contempt for it.",53,163,year emojis tears joy prevailed used emoji despite gen z stated contempt,"[('year', 'NN'), ('emojis', 'NN'), ('tears', 'NNS'), ('joy', 'NN'), ('prevailed', 'VBD'), ('used', 'VBN'), ('emoji', 'RB'), ('despite', 'IN'), ('gen', 'NN'), ('z', 'NN'), ('stated', 'VBD'), ('contempt', 'NN')]",-0.375,Negative,0
165,The New York Times,@nytimes,2021-12-02T17:30:03.000Z,"After Michigan Killings, Students Praised Shooter Drills. But Do They Really Work? Oxford High School held repeated trainings on how to handle a gunman in school. But some critics are questioning their purpose.",58,154,michigan killings students praised shooter drills really work oxford high school held repeated trainings handle gunman school critics questioning purpose,"[('michigan', 'JJ'), ('killings', 'NNS'), ('students', 'NNS'), ('praised', 'VBD'), ('shooter', 'NN'), ('drills', 'NNS'), ('really', 'RB'), ('work', 'VBP'), ('oxford', 'RB'), ('high', 'JJ'), ('school', 'NN'), ('held', 'VBD'), ('repeated', 'JJ'), ('trainings', 'NNS'), ('handle', 'VBP'), ('gunman', 'JJ'), ('school', 'NN'), ('critics', 'NNS'), ('questioning', 'VBG'), ('purpose', 'NN')]",0.625,Positive,2
166,The New York Times,@nytimes,2021-12-02T17:20:00.000Z,"Nathaniel Woods was sentenced to death for his role in the murders of three Birmingham, Alabama, police officers who were shot by someone else. Our new documentary on FX and Hulu examines how Woods, who didn't pull the trigger, was punished all the same.",16,58,nathaniel woods sentenced death role murders three birmingham alabama police officers shot someone else new documentary fx hulu examines woods pull trigger punished,"[('nathaniel', 'JJ'), ('woods', 'NNS'), ('sentenced', 'VBN'), ('death', 'NN'), ('role', 'NN'), ('murders', 'NNS'), ('three', 'CD'), ('birmingham', 'NNS'), ('alabama', 'JJ'), ('police', 'NN'), ('officers', 'NNS'), ('shot', 'VBP'), ('someone', 'NN'), ('else', 'RB'), ('new', 'JJ'), ('documentary', 'JJ'), ('fx', 'NN'), ('hulu', 'NN'), ('examines', 'VBZ'), ('woods', 'NNS'), ('pull', 'JJ'), ('trigger', 'NN'), ('punished', 'VBD')]",0.0,Positive,0
167,The New York Times,@nytimes,2021-12-02T17:15:02.000Z,"5 Tips for Avoiding Surprise Virus Test Bills Experts worry the Omicron variant could seed a new coronavirus wave, which would probably mean a lot more surprise bills.",41,51,tips avoiding surprise virus test bills experts worry omicron variant could seed new coronavirus wave would probably mean lot surprise bills,"[('tips', 'NNS'), ('avoiding', 'VBG'), ('surprise', 'NN'), ('virus', 'NN'), ('test', 'NN'), ('bills', 'NNS'), ('experts', 'NNS'), ('worry', 'VBP'), ('omicron', 'VBP'), ('variant', 'NN'), ('could', 'MD'), ('seed', 'NN'), ('new', 'JJ'), ('coronavirus', 'NN'), ('wave', 'NN'), ('would', 'MD'), ('probably', 'RB'), ('mean', 'VB'), ('lot', 'NN'), ('surprise', 'NN'), ('bills', 'NNS')]",0.75,Positive,1
168,The New York Times,@nytimes,2021-12-02T17:05:15.000Z,"Former Ohio Deputy Is Charged With Murder in Shooting of Columbus Man The former deputy, Jason Meade, was a member of a fugitive task force when he shot Casey Goodson Jr., 23, who was not the target of the operation, according to an indictment. He faces two murder...",29,286,former ohio deputy charged murder shooting columbus man former deputy jason meade member fugitive task force shot casey goodson jr target operation according indictment faces two murder,"[('former', 'JJ'), ('ohio', 'NNS'), ('deputy', 'NN'), ('charged', 'VBN'), ('murder', 'NN'), ('shooting', 'VBG'), ('columbus', 'NN'), ('man', 'NN'), ('former', 'JJ'), ('deputy', 'NN'), ('jason', 'NN'), ('meade', 'VBD'), ('member', 'NN'), ('fugitive', 'JJ'), ('task', 'NN'), ('force', 'NN'), ('shot', 'NN'), ('casey', 'NN'), ('goodson', 'NN'), ('jr', 'NN'), ('target', 'NN'), ('operation', 'NN'), ('according', 'VBG'), ('indictment', 'JJ'), ('faces', 'VBZ'), ('two', 'CD'), ('murder', 'NN')]",-0.75,Negative,2
169,The New York Times,@nytimes,2021-12-02T15:50:02.000Z,"Omicron is detected in mainland France, but a Delta wave is the bigger concern for now.",17,64,omicron detected mainland france delta wave bigger concern,"[('omicron', 'RB'), ('detected', 'VBN'), ('mainland', 'NN'), ('france', 'NN'), ('delta', 'NN'), ('wave', 'VBP'), ('bigger', 'JJR'), ('concern', 'NN')]",0.375,Positive,1
170,The New York Times,@nytimes,2021-12-02T15:40:14.000Z,Meghan Wins Legal Battle Against The Mail on Sunday An appeals court rejected a bid to force a trial over the duchess’s claim that the tabloid violated her privacy by publishing an anguished letter she sent to her estranged father.,54,174,meghan wins legal battle mail sunday appeals court rejected bid force trial duchess claim tabloid violated privacy publishing anguished letter sent estranged father,"[('meghan', 'NN'), ('wins', 'VBZ'), ('legal', 'JJ'), ('battle', 'NN'), ('mail', 'NN'), ('sunday', 'NN'), ('appeals', 'NNS'), ('court', 'NN'), ('rejected', 'VBD'), ('bid', 'NN'), ('force', 'NN'), ('trial', 'NN'), ('duchess', 'NN'), ('claim', 'NN'), ('tabloid', 'NN'), ('violated', 'VBD'), ('privacy', 'NN'), ('publishing', 'NN'), ('anguished', 'VBD'), ('letter', 'NN'), ('sent', 'NN'), ('estranged', 'VBD'), ('father', 'NN')]",0.5,Positive,0
171,The New York Times,@nytimes,2021-12-02T15:30:16.000Z,"The Teenagers Getting Six Figures to Leave Their High Schools for Basketball The new pro league Overtime Elite is luring young phenoms with hefty salaries, viral success and — perhaps — a better path to the N.B.A.",26,62,teenagers getting six figures leave high schools basketball new pro league overtime elite luring young phenoms hefty salaries viral success perhaps better path n b,"[('teenagers', 'NNS'), ('getting', 'VBG'), ('six', 'CD'), ('figures', 'NNS'), ('leave', 'VBP'), ('high', 'JJ'), ('schools', 'NNS'), ('basketball', 'VBP'), ('new', 'JJ'), ('pro', 'JJ'), ('league', 'NN'), ('overtime', 'NN'), ('elite', 'NN'), ('luring', 'VBG'), ('young', 'JJ'), ('phenoms', 'NNS'), ('hefty', 'JJ'), ('salaries', 'NNS'), ('viral', 'JJ'), ('success', 'NN'), ('perhaps', 'RB'), ('better', 'RBR'), ('path', 'NN'), ('n', 'NN'), ('b', 'NN')]",1.625,Positive,1
172,The New York Times,@nytimes,2021-12-02T15:15:05.000Z,"Pope Francis Heads to Cyprus, Aiming to Highlight Plight of Migrants Even as the world focuses on a new coronavirus variant, Francis is embarking on a trip that incorporates longstanding priorities like opening borders and welcoming the destitute.",40,79,pope francis heads cyprus aiming highlight plight migrants even world focuses new coronavirus variant francis embarking trip incorporates longstanding priorities like opening borders welcoming destitute,"[('pope', 'NN'), ('francis', 'NN'), ('heads', 'NNS'), ('cyprus', 'VBP'), ('aiming', 'VBG'), ('highlight', 'NN'), ('plight', 'NN'), ('migrants', 'NNS'), ('even', 'RB'), ('world', 'NN'), ('focuses', 'VBZ'), ('new', 'JJ'), ('coronavirus', 'NN'), ('variant', 'JJ'), ('francis', 'NN'), ('embarking', 'VBG'), ('trip', 'NN'), ('incorporates', 'NNS'), ('longstanding', 'VBG'), ('priorities', 'NNS'), ('like', 'IN'), ('opening', 'VBG'), ('borders', 'NNS'), ('welcoming', 'VBG'), ('destitute', 'NN')]",-0.625,Negative,1
173,The New York Times,@nytimes,2021-12-02T15:00:13.000Z,The Supreme Court Considers the Future of Roe How far will the court’s conservative majority go in deciding the future of abortion in America?,43,62,supreme court considers future roe far court conservative majority go deciding future abortion america,"[('supreme', 'JJ'), ('court', 'NN'), ('considers', 'NNS'), ('future', 'VBP'), ('roe', 'VBP'), ('far', 'RB'), ('court', 'NN'), ('conservative', 'JJ'), ('majority', 'NN'), ('go', 'VBP'), ('deciding', 'VBG'), ('future', 'JJ'), ('abortion', 'NN'), ('america', 'NN')]",-0.125,Negative,0
174,The New York Times,@nytimes,2021-12-02T12:15:06.000Z,"As French Election Looms, Candidates Stake Out Tough Positions on Migrants France has fewer immigrants than other rich nations. But politicians are hardening their positions against immigration even as other countries compete for migrant workers.",29,58,french election looms candidates stake tough positions migrants france fewer immigrants rich nations politicians hardening positions immigration even countries compete migrant workers,"[('french', 'JJ'), ('election', 'NN'), ('looms', 'VBZ'), ('candidates', 'NNS'), ('stake', 'NN'), ('tough', 'JJ'), ('positions', 'NNS'), ('migrants', 'NNS'), ('france', 'NN'), ('fewer', 'JJR'), ('immigrants', 'NNS'), ('rich', 'JJ'), ('nations', 'NNS'), ('politicians', 'NNS'), ('hardening', 'VBG'), ('positions', 'NNS'), ('immigration', 'NN'), ('even', 'RB'), ('countries', 'NNS'), ('compete', 'VBP'), ('migrant', 'JJ'), ('workers', 'NNS')]",-1.0,Negative,0
